"env","cor"
"19CS",0.725830221931428
"19TA",0.801074203057108
"20CS",0.696935391801176
"20LY",0.49860050769308
"19CS",0.718962054230717
"19TA",0.769856260839682
"20CS",0.692843964353086
"20LY",0.538992147775213
"19CS",0.728770215523351
"19TA",0.727176799484777
"20CS",0.750517324025368
"20LY",0.627989115623816
"19CS",0.768862173355948
"19TA",0.804253526857331
"20CS",0.714744535033626
"20LY",0.590446175696811
"19CS",0.762090389786173
"19TA",0.845203567444172
"20CS",0.753776335352321
"20LY",0.578768359933726
