"","19CS_20CS","19TA_20CS","20CS_20CS","20LY_20CS","19CS_20LY","19TA_20LY","20CS_20LY","20LY_20LY","wavelength"
"3623",0.657742041084812,0.638614499073516,0.68837494527658,0.65340601314176,0.665372235034867,0.643559409408107,0.644450416424845,0.714008770261163,2211
"3624",0.657691498401024,0.638553138488002,0.68829460180113,0.653403604697697,0.665299159324846,0.643519187258925,0.644331476499192,0.713996719561824,2211.5
"3625",0.657641515034556,0.63849252929751,0.688215836554424,0.65340347866152,0.665226228936528,0.643478958229307,0.644212987252214,0.71398446854168,2212
"3626",0.657592061169287,0.638432675576133,0.688139072791161,0.653406000090033,0.665153517468019,0.643438612657143,0.644095226495181,0.713972310674223,2212.5
"3627",0.657543136344251,0.638373534099297,0.688064873157479,0.65341100162512,0.665080706660955,0.643397922011695,0.643978511118472,0.713960635266308,2213
"3628",0.657494770714558,0.638315300856017,0.687993381037733,0.653418572215645,0.665007851837414,0.643357087877662,0.64386322670899,0.713949704683254,2213.5
"3629",0.657447440785157,0.638258199644705,0.687925169208401,0.653428589152647,0.664934916534928,0.643316102566917,0.643749605795835,0.713939579284159,2214
"3630",0.657401315028644,0.638202382066608,0.687860251127222,0.653440957997639,0.664862060762052,0.643275219472384,0.6436379480678,0.713930644579836,2214.5
"3631",0.657356904002921,0.638148062332326,0.687798586217428,0.653455703726468,0.664789596571602,0.643234575351095,0.643528337407582,0.713922798392383,2215
"3632",0.657314374107855,0.638095248952608,0.687740077666125,0.653472700725983,0.664717885915161,0.643194483647293,0.643421010829235,0.713916280820189,2215.5
"3633",0.657274103564871,0.638044104866759,0.687684469783559,0.653492006370223,0.664647359522556,0.643155166556868,0.643316073825747,0.713911233755935,2216
"3634",0.657236287736625,0.637994537684078,0.687631453461875,0.653513699783623,0.664578523571177,0.643116764100389,0.643213481073657,0.713907829277907,2216.5
"3635",0.657201067553082,0.63794649927385,0.687580835225886,0.653537920406604,0.664511774124176,0.64307938864634,0.64311339143308,0.713906278890724,2217
"3636",0.657168501570874,0.637899764017726,0.687532484220686,0.653564852778056,0.664447373927911,0.643042947764016,0.643015975662155,0.71390673546173,2217.5
"3637",0.657138631385137,0.63785417074914,0.687486239689662,0.653594889970072,0.664385478855354,0.643007429126741,0.642921320998989,0.713909307644851,2218
"3638",0.657111404215808,0.637809401294514,0.687442219600874,0.653628175866814,0.664326209351563,0.642972729741741,0.642829734527502,0.713914163159858,2218.5
"3639",0.657086877043044,0.63776540450245,0.687400822006971,0.653665035283855,0.664269424576865,0.642938705675595,0.642741565734682,0.713921340091935,2219
