"","V1","V2"
"0.663476250456968",0.663476250456968,4.50134407889961e-24
"0.665840408376893",0.665840408376893,2.7255410611721e-24
"0.668152534171462",0.668152534171462,1.66122364012879e-24
"0.670413944723679",0.670413944723679,1.01917420594756e-24
"0.672626095644027",0.672626095644027,6.29326833167625e-25
"0.6747911037319",0.6747911037319,3.91026304192233e-25
"0.676910304897025",0.676910304897025,2.44455944464319e-25
"0.678985134231692",0.678985134231692,1.53747892355634e-25
"0.681015680204222",0.681015680204222,9.72990109665042e-26
"0.683002068796907",0.683002068796907,6.19685093372333e-26
"0.684943411509376",0.684943411509376,3.9734746490784e-26
"0.686839128585126",0.686839128585126,2.5659694754955e-26
"0.688689224159085",0.688689224159085,1.66917281356647e-26
"0.690494640106301",0.690494640106301,1.09373190837131e-26
"0.692257274034742",0.692257274034742,7.21721584442026e-27
"0.693980989875018",0.693980989875018,4.79245044543596e-27
"0.695669850377787",0.695669850377787,3.19979614169222e-27
"0.697329427928614",0.697329427928614,2.14556186045165e-27
"0.698965614011799",0.698965614011799,1.44291741526951e-27
"0.700584012506289",0.700584012506289,9.71997639104881e-28
"0.702189410259778",0.702189410259778,6.55127115654039e-28
"0.703786711074293",0.703786711074293,4.41275511556056e-28
"0.70537868932774",0.70537868932774,2.96839967872102e-28
"0.706967137290833",0.706967137290833,1.99327379063557e-28
"0.708552828755642",0.708552828755642,1.33583885736488e-28
"0.710134585306453",0.710134585306453,8.93733494182685e-29
"0.711710258724595",0.711710258724595,5.97261720236265e-29
"0.713277329286562",0.713277329286562,3.98940327317339e-29
"0.714831923183096",0.714831923183096,2.66613608507707e-29
"0.716370021458913",0.716370021458913,1.78468087599629e-29
"0.717888044669153",0.717888044669153,1.19778095958957e-29
"0.719382887396042",0.719382887396042,8.06721763564187e-30
"0.72085183417647",0.72085183417647,5.45701022361202e-30
"0.722293617490427",0.722293617490427,3.70906621197649e-30
"0.723707520196065",0.723707520196065,2.53388247668218e-30
"0.725094674802745",0.725094674802745,1.73955086673063e-30
"0.726455958868657",0.726455958868657,1.1999418704382e-30
"0.727793764369894",0.727793764369894,8.31219402302284e-31
"0.729110309027007",0.729110309027007,5.77933168016718e-31
"0.730408361194374",0.730408361194374,4.03039215593243e-31
"0.73169004008438",0.73169004008438,2.81771611777381e-31
"0.732957927692053",0.732957927692053,1.97350157419679e-31
"0.734214146815654",0.734214146815654,1.38397261916777e-31
"0.73545965235398",0.73545965235398,9.71550692532399e-32
"0.73669599837685",0.73669599837685,6.8245252908426e-32
"0.737924235206987",0.737924235206987,4.79543827930099e-32
"0.739144659694909",0.739144659694909,3.37058169502958e-32
"0.740357047296868",0.740357047296868,2.3699497779601e-32
"0.741560839321683",0.741560839321683,1.66729108742744e-32
"0.742755689639872",0.742755689639872,1.17375229329948e-32
"0.743939730518989",0.743939730518989,8.27343308412636e-33
"0.745111688920938",0.745111688920938,5.84143207631394e-33
"0.74626981240639",0.74626981240639,4.13354986693071e-33
"0.747412019145103",0.747412019145103,2.93353574191737e-33
"0.748536610794592",0.748536610794592,2.08916851364243e-33
"0.749642511376107",0.749642511376107,1.49362459955422e-33
"0.7507281278709",0.7507281278709,1.07260279808281e-33
"0.751794100716091",0.751794100716091,7.73598402096588e-34
"0.752840671700501",0.752840671700501,5.60367148655501e-34
"0.753869042876192",0.753869042876192,4.07550365005444e-34
"0.754881681692984",0.754881681692984,2.97397798345313e-34
"0.755880650772903",0.755880650772903,2.17614050180937e-34
"0.756868968928294",0.756868968928294,1.59528223256583e-34
"0.757849436318353",0.757849436318353,1.17063212973267e-34
"0.758824306816981",0.758824306816981,8.59280096901864e-35
"0.759795307931539",0.759795307931539,6.30589508152777e-35
"0.760763760614498",0.760763760614498,4.62460722065578e-35
"0.761729888557693",0.761729888557693,3.38912621350291e-35
"0.76269323685499",0.76269323685499,2.48226967913519e-35
"0.763652462067041",0.763652462067041,1.81781176854673e-35
"0.764605992511312",0.764605992511312,1.33172338941345e-35
"0.765551747827785",0.765551747827785,9.76669466651086e-36
"0.766487714905318",0.766487714905318,7.17544672025798e-36
"0.767411962139989",0.767411962139989,5.28458632781052e-36
"0.768323245547282",0.768323245547282,3.90330408344962e-36
"0.769220495835561",0.769220495835561,2.89260816448829e-36
"0.770103319692058",0.770103319692058,2.15111289566163e-36
"0.770972210885654",0.770972210885654,1.60510909301574e-36
"0.771827850382432",0.771827850382432,1.20153413829652e-36
"0.772671463545294",0.772671463545294,9.01982241871895e-37
"0.773504136343117",0.773504136343117,6.78809375148046e-37
"0.774326985214821",0.774326985214821,5.11959961417137e-37
"0.775141448926105",0.775141448926105,3.8677797322562e-37
"0.775947968844159",0.775947968844159,2.92664981972551e-37
"0.776747235751498",0.776747235751498,2.21753276431172e-37
"0.777539304506551",0.777539304506551,1.68252421928994e-37
"0.778324059890377",0.778324059890377,1.2784158209469e-37
"0.779101285591392",0.779101285591392,9.72849800470388e-38
"0.77987042823288",0.77987042823288,7.4161401300491e-38
"0.780631209206816",0.780631209206816,5.66399926047282e-38
"0.781382935416467",0.781382935416467,4.3351195360405e-38
"0.782125205505859",0.782125205505859,3.32573357714233e-38
"0.782857843815723",0.782857843815723,2.55754883962999e-38
"0.783580608043497",0.783580608043497,1.97180048287699e-38
"0.784293432815158",0.784293432815158,1.52415712084508e-38
"0.784996275571747",0.784996275571747,1.18126122622855e-38
"0.785689015798697",0.785689015798697,9.18006372694576e-39
"0.786372122635362",0.786372122635362,7.15269302380308e-39
"0.787045659131332",0.787045659131332,5.58755567021729e-39
"0.787709995749308",0.787709995749308,4.37579893336005e-39
"0.78836554305436",0.78836554305436,3.43497487885e-39
"0.789012427985391",0.789012427985391,2.70279266579501e-39
"0.789651403223122",0.789651403223122,2.13115748601969e-39
"0.790282784504353",0.790282784504353,1.683805428213e-39
"0.790906587367205",0.790906587367205,1.33306060629144e-39
"0.791523161307075",0.791523161307075,1.05740887302676e-39
"0.792132714754775",0.792132714754775,8.4032416982567e-40
"0.792734963043438",0.792734963043438,6.69141632623988e-40
"0.793330006430717",0.793330006430717,5.33887850546618e-40
"0.793917530379793",0.793917530379793,4.26878977266768e-40
"0.794497581948929",0.794497581948929,3.42046192081422e-40
"0.795070196645097",0.795070196645097,2.74659310537708e-40
"0.795635273810229",0.795635273810229,2.2103468560884e-40
"0.796193351995565",0.796193351995565,1.78239108105753e-40
"0.79674444206544",0.79674444206544,1.44022247307156e-40
"0.797288783766148",0.797288783766148,1.16602817914019e-40
"0.797826968180039",0.797826968180039,9.45693190368806e-41
"0.79835882455007",0.79835882455007,7.68405054896558e-41
"0.798884611400957",0.798884611400957,6.25450736927649e-41
"0.799404275749015",0.799404275749015,5.10006617372986e-41
"0.799917739287599",0.799917739287599,4.16638696554537e-41
"0.800424988953419",0.800424988953419,3.41000245790089e-41
"0.800925794138425",0.800925794138425,2.79646090296783e-41
"0.80141991281125",0.80141991281125,2.29811549335824e-41
"0.801907680999509",0.801907680999509,1.89231899200477e-41
"0.802388799668464",0.802388799668464,1.5614792946737e-41
"0.802863734807213",0.802863734807213,1.29099558385358e-41
"0.803332227638576",0.803332227638576,1.0695789447779e-41
"0.803794746511153",0.803794746511153,8.87823268508578e-42
"0.80425124629319",0.80425124629319,7.38381932805108e-42
"0.804701850159221",0.804701850159221,6.15264911691046e-42
"0.80514642611556",0.80514642611556,5.13688969721682e-42
"0.805585122009698",0.805585122009698,4.29711007581068e-42
"0.806017382845428",0.806017382845428,3.60243679638896e-42
"0.806443467345784",0.806443467345784,3.0263674482984e-42
"0.806863011145491",0.806863011145491,2.54814798014384e-42
"0.807275759392232",0.807275759392232,2.15059507276333e-42
"0.807681765667078",0.807681765667078,1.81937445666194e-42
"0.808081191778983",0.808081191778983,1.54274383982811e-42
"0.808474209927777",0.808474209927777,1.31114417633276e-42
"0.80886110422511",0.80886110422511,1.11672968347639e-42
"0.809242635317417",0.809242635317417,9.52919150348681e-43
"0.809619162722415",0.809619162722415,8.14545269794126e-43
"0.80999128406487",0.80999128406487,6.97304573409119e-43
"0.810359618415224",0.810359618415224,5.97681717581803e-43
"0.810724394552634",0.810724394552634,5.12884798702184e-43
"0.811086004091122",0.811086004091122,4.40559099219432e-43
"0.811444265339664",0.811444265339664,3.78843190946717e-43
"0.811799413506541",0.811799413506541,3.26096387015587e-43
"0.812150974498469",0.812150974498469,2.81030845400312e-43
"0.812498654734582",0.812498654734582,2.42516479931991e-43
"0.812842283480725",0.812842283480725,2.09576841586548e-43
"0.813181368591088",0.813181368591088,1.81407533967313e-43
"0.81351586029874",0.81351586029874,1.57286425969262e-43
"0.813845587532012",0.813845587532012,1.36611589419212e-43
