"env","cor"
"19CS",0.549214741007901
"19TA",0.473630430296758
"20CS",0.724348441697084
"20LY",0.642044896946134
"19CS",0.455539703773891
"19TA",0.527861969571829
"20CS",0.688093523695597
"20LY",0.771735510499615
"19CS",0.522208907112831
"19TA",0.558070916044731
"20CS",0.772421948039447
"20LY",0.70228465262346
"19CS",0.540530421484418
"19TA",0.658202089826691
"20CS",0.757311100064205
"20LY",0.635062262116401
"19CS",0.436424264903715
"19TA",0.469555119812154
"20CS",0.745198654190066
"20LY",0.669312333141771
