"env","cor"
"19CS",0.78589790507465
"19TA",0.815760319711236
"20CS",0.845715300922253
"20LY",0.627691670254863
"19CS",0.800805630409757
"19TA",0.836590128292421
"20CS",0.848444663906004
"20LY",0.650861815178481
"19CS",0.650878502286428
"19TA",0.756082598135879
"20CS",0.780760289188599
"20LY",0.470309636189325
"19CS",0.782297040580307
"19TA",0.813287059125273
"20CS",0.859656401470974
"20LY",0.651318660701894
"19CS",0.698906225764373
"19TA",0.792994689290007
"20CS",0.760748162845099
"20LY",0.425598974198681
