"env","cor"
"19CS",0.376438397826785
"19TA",0.321970820587357
"20CS",0.3673382231062
"20LY",0.2897240778329
"19CS",0.436948808392457
"19TA",0.313338008439818
"20CS",0.347293647060367
"20LY",0.37673254651848
"19CS",0.572475575577703
"19TA",0.427860984453871
"20CS",0.447346573665232
"20LY",0.372279478131784
"19CS",0.438469362382011
"19TA",0.312915409635882
"20CS",0.363143037600367
"20LY",0.424537655633806
"19CS",0.465262203072653
"19TA",0.450675052877302
"20CS",0.421920260558862
"20LY",0.197303660934578
