"env","cor"
"19CS",0.57885961395464
"19TA",0.532796539209466
"20CS",0.663538609925766
"20LY",0.566428474623422
"19CS",0.710664107937324
"19TA",0.733224309216333
"20CS",0.773123278889571
"20LY",0.752219346996364
"19CS",0.65515961942767
"19TA",0.769286353583593
"20CS",0.742308470780684
"20LY",0.617762527784436
"19CS",0.653723028230937
"19TA",0.647673001376913
"20CS",0.599181214991816
"20LY",0.656926974382004
"19CS",0.786604417283224
"19TA",0.815443030306386
"20CS",0.766125855463389
"20LY",0.639703079718492
