"env","cor"
"19CS",0.666287577678436
"19TA",0.864401993926329
"20CS",0.67735762546469
"20LY",0.582108254067451
"19CS",0.743624658064733
"19TA",0.759069600495279
"20CS",0.764711230267164
"20LY",0.527408740241895
"19CS",0.588725892712852
"19TA",0.711288471266275
"20CS",0.596357907967139
"20LY",0.623648559285462
"19CS",0.69765138012566
"19TA",0.76518372196265
"20CS",0.714602779433874
"20LY",0.630544404128691
"19CS",0.70523001579688
"19TA",0.783663736071757
"20CS",0.606144253989321
"20LY",0.677913286225903
