"env","cor"
"19CS",0.575952777770128
"19TA",0.460396540595802
"20CS",0.651690868417354
"20LY",0.526778979664396
"19CS",0.524775956560758
"19TA",0.438201051018532
"20CS",0.716787289225495
"20LY",0.37590330276703
"19CS",0.385428159395663
"19TA",0.396316340937459
"20CS",0.606739226827385
"20LY",0.568051731919426
"19CS",0.527525744338212
"19TA",0.56896094643839
"20CS",0.758535308698842
"20LY",0.498616371967788
"19CS",0.565317355732322
"19TA",0.609918190584804
"20CS",0.688499611566954
"20LY",0.543456178253505
