"env","cor"
"19CS",0.229102823672107
"19TA",0.0738621084934418
"20CS",0.0254636182679368
"20LY",0.396207469983357
"19CS",0.183008374482937
"19TA",0.347276149467376
"20CS",0.189164219077632
"20LY",0.0790195671849589
"19CS",0.0471588231592213
"19TA",0.424362945996412
"20CS",0.148767947644272
"20LY",0.156307419021558
"19CS",0.130441805736747
"19TA",0.603820047694867
"20CS",0.195594837781836
"20LY",0.208464215398795
"19CS",0.153801169861829
"19TA",0.275517858949513
"20CS",0.217895612885684
"20LY",0.0632391112086246
