"env","cor"
"19CS",0.213353167630435
"19TA",0.766092961852237
"20CS",0.545925584926012
"20LY",0.291684027554566
"19CS",0.399952981279435
"19TA",0.756474750514224
"20CS",0.570493456454771
"20LY",0.485476027512929
"19CS",0.280509812387763
"19TA",0.621587680731961
"20CS",0.649130017046274
"20LY",0.515260887497128
"19CS",0.345910985173133
"19TA",0.762560088109657
"20CS",0.535382285513866
"20LY",0.446197407324239
"19CS",0.305442435012659
"19TA",0.709416117022256
"20CS",0.585659382002035
"20LY",0.342035505377285
