"env","cor"
"19CS",0.605499215566659
"19TA",0.660102021156528
"20CS",0.727771342703489
"20LY",0.555837046688669
"19CS",0.655712217443363
"19TA",0.640315067068028
"20CS",0.790017762691713
"20LY",0.63600813197942
"19CS",0.684543332064278
"19TA",0.595736981965124
"20CS",0.743544678872353
"20LY",0.569299292755065
"19CS",0.664724765699395
"19TA",0.698281068839157
"20CS",0.753903025570645
"20LY",0.497690032919594
"19CS",0.677095051384399
"19TA",0.622790672122524
"20CS",0.738894148055978
"20LY",0.590052100389743
