"env","cor"
"19CS",0.633827125117848
"19TA",0.739092932930717
"20CS",0.767288533742722
"20LY",0.86648430068435
"19CS",0.773296572529035
"19TA",0.848469355107023
"20CS",0.761396311203419
"20LY",0.732154533887091
"19CS",0.778889199296686
"19TA",0.789745561319268
"20CS",0.787236998564423
"20LY",0.68306499492611
"19CS",0.793946747917884
"19TA",0.806719753428609
"20CS",0.829397172021954
"20LY",0.688272591704343
"19CS",0.829288813402946
"19TA",0.839292535899709
"20CS",0.79001680215149
"20LY",0.80309717790619
