"env","cor"
"19CS",0.251840538053974
"19TA",0.176574367862045
"20CS",0.467514351890113
"20LY",0.43209767247033
"19CS",0.382385075423436
"19TA",0.208005158105264
"20CS",0.41095178014936
"20LY",0.377147643203885
"19CS",0.4172104370895
"19TA",0.34325787750381
"20CS",0.489423208430143
"20LY",0.211433968434673
"19CS",0.285175216607775
"19TA",0.283004979439716
"20CS",0.372608472093614
"20LY",0.171677154041681
"19CS",0.420496944761606
"19TA",0.432399560917551
"20CS",0.529330925873611
"20LY",0.145692184273518
