"env","cor"
"19CS",0.263845613019755
"19TA",0.570431435755212
"20CS",0.556169606813899
"20LY",0.431387228965339
"19CS",0.39423564297636
"19TA",0.629708807362775
"20CS",0.65137182777412
"20LY",0.493401438976366
"19CS",0.297519552786248
"19TA",0.64698950336315
"20CS",0.44749459247115
"20LY",0.501638579386956
"19CS",0.43535665820542
"19TA",0.712915392946615
"20CS",0.454646688584265
"20LY",0.584966695893859
"19CS",0.100106227280693
"19TA",0.451196408033552
"20CS",0.298045055869443
"20LY",0.342372628510577
