"env","cor"
"19CS",0.363742152068637
"19TA",0.423993717748066
"20CS",0.382414302376288
"20LY",0.536633125263899
"19CS",0.53880866958801
"19TA",0.521205562177252
"20CS",0.472355871192305
"20LY",0.663653523519921
"19CS",0.522071333175431
"19TA",0.461353971901887
"20CS",0.491953853559497
"20LY",0.619552132931847
"19CS",0.257787792237554
"19TA",0.194561918094038
"20CS",0.292354339302497
"20LY",0.596872101808565
"19CS",0.493440959729508
"19TA",0.587663798687132
"20CS",0.264029472497816
"20LY",0.596065378573477
