"env","cor"
"19CS",0.319557745596908
"19TA",0.466148635362442
"20CS",0.245733251378918
"20LY",0.219386100225513
"19CS",0.280664875462793
"19TA",0.623265660104733
"20CS",0.255874573068817
"20LY",0.297924299238737
"19CS",0.282348359222136
"19TA",0.486629502186381
"20CS",0.171617859268555
"20LY",0.179331847228708
"19CS",0.28074178026418
"19TA",0.4300437386372
"20CS",0.285373464389534
"20LY",0.305190690648324
"19CS",0.326230587484938
"19TA",0.429882772721213
"20CS",0.389453787692818
"20LY",0.264058280644645
