"env","cor"
"19CS",0.599278488170547
"19TA",0.521691793198242
"20CS",0.584997578270088
"20LY",0.587433071690402
"19CS",0.618287577241456
"19TA",0.603726916238376
"20CS",0.548245189120716
"20LY",0.585998012199048
"19CS",0.536948458348142
"19TA",0.426233721313587
"20CS",0.517559910285313
"20LY",0.42175284506256
"19CS",0.523830971785107
"19TA",0.47711333933279
"20CS",0.481025280973442
"20LY",0.489089666603275
"19CS",0.556660253053267
"19TA",0.486855262028982
"20CS",0.613420071705006
"20LY",0.669840023206145
