"env","cor"
"19CS",0.723710218607891
"19TA",0.331516803538471
"20CS",0.755168690756966
"20LY",0.739275632574908
"19CS",0.668521746281868
"19TA",0.492743435857884
"20CS",0.685045270679521
"20LY",0.750154776081553
"19CS",0.723413570909097
"19TA",0.562272336653572
"20CS",0.795143643573119
"20LY",0.684356182274566
"19CS",0.656543831437411
"19TA",0.543115686530002
"20CS",0.68744221411053
"20LY",0.511953333566757
"19CS",0.700976217930893
"19TA",0.47416571973388
"20CS",0.682677025024149
"20LY",0.696449378797453
