"env","cor"
"19CS",0.660309098845914
"19TA",0.681109631401669
"20CS",0.701637908518462
"20LY",0.669818602585861
"19CS",0.739056021080605
"19TA",0.726812389549549
"20CS",0.79813112112702
"20LY",0.452451631645394
"19CS",0.711421689608843
"19TA",0.631712138995149
"20CS",0.721809406130732
"20LY",0.715105259868302
"19CS",0.606880604940972
"19TA",0.685047014846736
"20CS",0.685635461757789
"20LY",0.516982079815052
"19CS",0.704814226996972
"19TA",0.684875091638123
"20CS",0.784318208774858
"20LY",0.631361121005732
