"env","cor"
"19CS",0.312786440605706
"19TA",0.404542098921502
"20CS",0.423020054555196
"20LY",0.378565018501802
"19CS",0.102493257473895
"19TA",0.504596845853725
"20CS",0.45729660837988
"20LY",0.159269439227851
"19CS",0.158164311434241
"19TA",0.627903058928147
"20CS",0.404728645197407
"20LY",0.16453246546815
"19CS",0.247606727163102
"19TA",0.340948951268979
"20CS",0.525742003781471
"20LY",0.119558502064125
"19CS",0.14226234204547
"19TA",0.593223028642512
"20CS",0.412391708223242
"20LY",0.203929750072486
