"env","cor"
"19CS",0.799648079629047
"19TA",0.738903381198683
"20CS",0.812434377055721
"20LY",0.75373937404198
"19CS",0.800281428406143
"19TA",0.597011802657141
"20CS",0.797646774642714
"20LY",0.73786824718891
"19CS",0.840320668000142
"19TA",0.680978462055179
"20CS",0.853598181050122
"20LY",0.876834123918285
"19CS",0.825637768336194
"19TA",0.834485267889378
"20CS",0.896647900281704
"20LY",0.720369825221619
"19CS",0.828156806585375
"19TA",0.894769000305299
"20CS",0.892887043086863
"20LY",0.778858972839777
