"env","cor"
"19CS",0.418220554440546
"19TA",0.605312710829438
"20CS",0.605258532105528
"20LY",0.415490189378617
"19CS",0.418220554440546
"19TA",0.605312710829438
"20CS",0.605258532105528
"20LY",0.415490189378617
"19CS",0.418220554440546
"19TA",0.605312710829438
"20CS",0.605258532105528
"20LY",0.415490189378617
"19CS",0.418220554440546
"19TA",0.605312710829438
"20CS",0.605258532105528
"20LY",0.415490189378617
"19CS",0.418220554440546
"19TA",0.605312710829438
"20CS",0.605258532105528
"20LY",0.415490189378617
