"env","cor"
"19CS",0.492956202742103
"19TA",0.607129687460658
"20CS",0.472337877225541
"20LY",0.482788983482919
"19CS",0.492956202742103
"19TA",0.607129687460658
"20CS",0.472337877225541
"20LY",0.482788983482919
"19CS",0.492956202742103
"19TA",0.607129687460658
"20CS",0.472337877225541
"20LY",0.482788983482919
"19CS",0.492956202742103
"19TA",0.607129687460658
"20CS",0.472337877225541
"20LY",0.482788983482919
"19CS",0.492956202742103
"19TA",0.607129687460658
"20CS",0.472337877225541
"20LY",0.482788983482919
