"env","cor"
"19CS",0.67122694580107
"19TA",0.673867272599526
"20CS",0.69328863504497
"20LY",0.0740663009251139
"19CS",0.67122694580107
"19TA",0.673867272599526
"20CS",0.69328863504497
"20LY",0.0740663009251139
"19CS",0.67122694580107
"19TA",0.673867272599526
"20CS",0.69328863504497
"20LY",0.0740663009251139
"19CS",0.67122694580107
"19TA",0.673867272599526
"20CS",0.69328863504497
"20LY",0.0740663009251139
"19CS",0.67122694580107
"19TA",0.673867272599526
"20CS",0.69328863504497
"20LY",0.0740663009251139
