"env","cor"
"19CS",0.349219694186714
"19TA",0.548097993502244
"20CS",0.45085746658466
"20LY",0.30935525628222
"19CS",0.261037651645236
"19TA",0.20260731089748
"20CS",0.352579563760692
"20LY",0.483614225278035
"19CS",0.340189180117445
"19TA",0.536122945025881
"20CS",0.531874129463387
"20LY",0.392410773963774
"19CS",0.318961747206644
"19TA",0.629140312345818
"20CS",0.366666079388674
"20LY",0.385128518241709
"19CS",0.26293219702722
"19TA",0.682856356919743
"20CS",0.440750472330227
"20LY",0.316657223933785
