"env","cor"
"19CS",0.348466995552654
"19TA",0.607154916938171
"20CS",0.459462304204852
"20LY",0.502235508215005
"19CS",0.365473465472966
"19TA",0.641038936187368
"20CS",0.541178394848211
"20LY",0.301106075572221
"19CS",0.489469207054401
"19TA",0.459062457954676
"20CS",0.500710534647695
"20LY",0.320821350743832
"19CS",0.289825466713334
"19TA",0.472615507918515
"20CS",0.596549977195961
"20LY",0.344391720595777
"19CS",0.267644921626902
"19TA",0.407634934643329
"20CS",0.492406350983466
"20LY",0.495813461131132
