"env","cor"
"19CS",0.362433397393087
"19TA",0.324546941083884
"20CS",0.310881458438014
"20LY",0.371169850106378
"19CS",0.317006761746774
"19TA",0.689918155352391
"20CS",0.514171901852736
"20LY",0.504678164600832
"19CS",0.301956270921944
"19TA",0.105923032327117
"20CS",0.473894409785771
"20LY",0.469906728625674
"19CS",0.305554006703781
"19TA",0.69063729425078
"20CS",0.488332570277448
"20LY",0.375289261671468
"19CS",0.312639973227736
"19TA",0.544830588975337
"20CS",0.540063845640869
"20LY",0.425020204558049
