"env","cor"
"19CS",0.716246249350093
"19TA",0.702265845933289
"20CS",0.746463929077435
"20LY",0.576794385398612
"19CS",0.716246249350093
"19TA",0.702265845933289
"20CS",0.746463929077435
"20LY",0.576794385398612
"19CS",0.716246249350093
"19TA",0.702265845933289
"20CS",0.746463929077435
"20LY",0.576794385398612
"19CS",0.716246249350093
"19TA",0.702265845933289
"20CS",0.746463929077435
"20LY",0.576794385398612
"19CS",0.716246249350093
"19TA",0.702265845933289
"20CS",0.746463929077435
"20LY",0.576794385398612
