"env","cor"
"19CS",0.852957723131811
"19TA",0.566883278099612
"20CS",0.907065488963809
"20LY",0.686269415356066
"19CS",0.852957723131811
"19TA",0.566883278099612
"20CS",0.907065488963809
"20LY",0.686269415356066
"19CS",0.852957723131811
"19TA",0.566883278099612
"20CS",0.907065488963809
"20LY",0.686269415356066
"19CS",0.852957723131811
"19TA",0.566883278099612
"20CS",0.907065488963809
"20LY",0.686269415356066
"19CS",0.852957723131811
"19TA",0.566883278099612
"20CS",0.907065488963809
"20LY",0.686269415356066
