"env","cor"
"19CS",0.614442467549471
"19TA",0.656470234848815
"20CS",0.673243891078041
"20LY",0.501688335546257
"19CS",0.614442467549471
"19TA",0.656470234848815
"20CS",0.673243891078041
"20LY",0.501688335546257
"19CS",0.614442467549471
"19TA",0.656470234848815
"20CS",0.673243891078041
"20LY",0.501688335546257
"19CS",0.614442467549471
"19TA",0.656470234848815
"20CS",0.673243891078041
"20LY",0.501688335546257
"19CS",0.614442467549471
"19TA",0.656470234848815
"20CS",0.673243891078041
"20LY",0.501688335546257
