"env","cor"
"19CS",0.670621438840366
"19TA",0.69353730910718
"20CS",0.752707012320486
"20LY",0.634901718231872
"19CS",0.670621438840366
"19TA",0.69353730910718
"20CS",0.752707012320486
"20LY",0.634901718231872
"19CS",0.670621438840366
"19TA",0.69353730910718
"20CS",0.752707012320486
"20LY",0.634901718231872
"19CS",0.670621438840366
"19TA",0.69353730910718
"20CS",0.752707012320486
"20LY",0.634901718231872
"19CS",0.670621438840366
"19TA",0.69353730910718
"20CS",0.752707012320486
"20LY",0.634901718231872
