"env","cor"
"19CS",0.626787009918829
"19TA",0.637524900741996
"20CS",0.700295358314638
"20LY",0.460843605837665
"19CS",0.626787009918829
"19TA",0.637524900741996
"20CS",0.700295358314638
"20LY",0.460843605837665
"19CS",0.626787009918829
"19TA",0.637524900741996
"20CS",0.700295358314638
"20LY",0.460843605837665
"19CS",0.626787009918829
"19TA",0.637524900741996
"20CS",0.700295358314638
"20LY",0.460843605837665
"19CS",0.626787009918829
"19TA",0.637524900741996
"20CS",0.700295358314638
"20LY",0.460843605837665
