"env","cor"
"19CS",0.919486517991992
"19TA",0.897008763942895
"20CS",0.890373629560838
"20LY",0.893715577938732
"19CS",0.919486517991992
"19TA",0.897008763942895
"20CS",0.890373629560838
"20LY",0.893715577938732
"19CS",0.919486517991992
"19TA",0.897008763942895
"20CS",0.890373629560838
"20LY",0.893715577938732
"19CS",0.919486517991992
"19TA",0.897008763942895
"20CS",0.890373629560838
"20LY",0.893715577938732
"19CS",0.919486517991992
"19TA",0.897008763942895
"20CS",0.890373629560838
"20LY",0.893715577938732
