"env","cor"
"19CS",0.836835373724489
"19TA",0.850458999189458
"20CS",0.83005291949529
"20LY",0.76772935962162
"19CS",0.836835373724489
"19TA",0.850458999189458
"20CS",0.83005291949529
"20LY",0.76772935962162
"19CS",0.836835373724489
"19TA",0.850458999189458
"20CS",0.83005291949529
"20LY",0.76772935962162
"19CS",0.836835373724489
"19TA",0.850458999189458
"20CS",0.83005291949529
"20LY",0.76772935962162
"19CS",0.836835373724489
"19TA",0.850458999189458
"20CS",0.83005291949529
"20LY",0.76772935962162
