"env","cor"
"19CS",0.166753710229473
"19TA",0.277703794462117
"20CS",0.345677894094455
"20LY",0.409366036612035
"19CS",0.166753710229473
"19TA",0.277703794462117
"20CS",0.345677894094455
"20LY",0.409366036612035
"19CS",0.166753710229473
"19TA",0.277703794462117
"20CS",0.345677894094455
"20LY",0.409366036612035
"19CS",0.166753710229473
"19TA",0.277703794462117
"20CS",0.345677894094455
"20LY",0.409366036612035
"19CS",0.166753710229473
"19TA",0.277703794462117
"20CS",0.345677894094455
"20LY",0.409366036612035
