"env","cor"
"19CS",0.834146379108128
"19TA",0.81701639462985
"20CS",0.808127378520235
"20LY",0.737925697945843
"19CS",0.834146379108128
"19TA",0.81701639462985
"20CS",0.808127378520235
"20LY",0.737925697945843
"19CS",0.834146379108128
"19TA",0.81701639462985
"20CS",0.808127378520235
"20LY",0.737925697945843
"19CS",0.834146379108128
"19TA",0.81701639462985
"20CS",0.808127378520235
"20LY",0.737925697945843
"19CS",0.834146379108128
"19TA",0.81701639462985
"20CS",0.808127378520235
"20LY",0.737925697945843
