"env","cor"
"19CS",0.603186114996794
"19TA",0.511109148599246
"20CS",0.658150111747866
"20LY",0.46302613512533
"19CS",0.603186114996794
"19TA",0.511109148599246
"20CS",0.658150111747866
"20LY",0.46302613512533
"19CS",0.603186114996794
"19TA",0.511109148599246
"20CS",0.658150111747866
"20LY",0.46302613512533
"19CS",0.603186114996794
"19TA",0.511109148599246
"20CS",0.658150111747866
"20LY",0.46302613512533
"19CS",0.603186114996794
"19TA",0.511109148599246
"20CS",0.658150111747866
"20LY",0.46302613512533
