"env","cor"
"19CS",0.709178500588831
"19TA",0.739477761405747
"20CS",0.809163982708696
"20LY",0.532667642269008
"19CS",0.709178500588831
"19TA",0.739477761405747
"20CS",0.809163982708696
"20LY",0.532667642269008
"19CS",0.709178500588831
"19TA",0.739477761405747
"20CS",0.809163982708696
"20LY",0.532667642269008
"19CS",0.709178500588831
"19TA",0.739477761405747
"20CS",0.809163982708696
"20LY",0.532667642269008
"19CS",0.709178500588831
"19TA",0.739477761405747
"20CS",0.809163982708696
"20LY",0.532667642269008
