"env","cor"
"19CS",0.816902334512606
"19TA",0.842800841954652
"20CS",0.863896113671423
"20LY",0.709248503361038
"19CS",0.816902334512606
"19TA",0.842800841954652
"20CS",0.863896113671423
"20LY",0.709248503361038
"19CS",0.816902334512606
"19TA",0.842800841954652
"20CS",0.863896113671423
"20LY",0.709248503361038
"19CS",0.816902334512606
"19TA",0.842800841954652
"20CS",0.863896113671423
"20LY",0.709248503361038
"19CS",0.816902334512606
"19TA",0.842800841954652
"20CS",0.863896113671423
"20LY",0.709248503361038
