"env","cor"
"19CS",0.539549517000334
"19TA",0.604186457124006
"20CS",0.547549750451691
"20LY",0.476207694437308
"19CS",0.539549517000334
"19TA",0.604186457124006
"20CS",0.547549750451691
"20LY",0.476207694437308
"19CS",0.539549517000334
"19TA",0.604186457124006
"20CS",0.547549750451691
"20LY",0.476207694437308
"19CS",0.539549517000334
"19TA",0.604186457124006
"20CS",0.547549750451691
"20LY",0.476207694437308
"19CS",0.539549517000334
"19TA",0.604186457124006
"20CS",0.547549750451691
"20LY",0.476207694437308
