"env","cor"
"19CS",0.34754122557746
"19TA",0.64986353457973
"20CS",0.421650686912196
"20LY",0.596700435483394
"19CS",0.34754122557746
"19TA",0.64986353457973
"20CS",0.421650686912196
"20LY",0.596700435483394
"19CS",0.34754122557746
"19TA",0.64986353457973
"20CS",0.421650686912196
"20LY",0.596700435483394
"19CS",0.34754122557746
"19TA",0.64986353457973
"20CS",0.421650686912196
"20LY",0.596700435483394
"19CS",0.34754122557746
"19TA",0.64986353457973
"20CS",0.421650686912196
"20LY",0.596700435483394
