"env","cor"
"19CS",0.602664006710712
"19TA",0.729092656070192
"20CS",0.673449377379856
"20LY",0.634884472552639
"19CS",0.602664006710712
"19TA",0.729092656070192
"20CS",0.673449377379856
"20LY",0.634884472552639
"19CS",0.602664006710712
"19TA",0.729092656070192
"20CS",0.673449377379856
"20LY",0.634884472552639
"19CS",0.602664006710712
"19TA",0.729092656070192
"20CS",0.673449377379856
"20LY",0.634884472552639
"19CS",0.602664006710712
"19TA",0.729092656070192
"20CS",0.673449377379856
"20LY",0.634884472552639
