"env","cor"
"19CS",0.861903804832029
"19TA",0.755769014266162
"20CS",0.705979435771759
"20LY",0.816374673493136
"19CS",0.861903804832029
"19TA",0.755769014266162
"20CS",0.705979435771759
"20LY",0.816374673493136
"19CS",0.861903804832029
"19TA",0.755769014266162
"20CS",0.705979435771759
"20LY",0.816374673493136
"19CS",0.861903804832029
"19TA",0.755769014266162
"20CS",0.705979435771759
"20LY",0.816374673493136
"19CS",0.861903804832029
"19TA",0.755769014266162
"20CS",0.705979435771759
"20LY",0.816374673493136
