"env","cor"
"19CS",0.761052356851897
"19TA",0.808933806382857
"20CS",0.733764307308174
"20LY",0.623810464874464
"19CS",0.834945172739159
"19TA",0.825933411884213
"20CS",0.820848653286249
"20LY",0.649387841197874
"19CS",0.744242946844061
"19TA",0.727716508037702
"20CS",0.625944500860504
"20LY",0.597707038116578
"19CS",0.801018568454825
"19TA",0.74768358051563
"20CS",0.729459053288501
"20LY",0.556247942615259
"19CS",0.813510262693798
"19TA",0.769579574856528
"20CS",0.796448524917696
"20LY",0.706254622045232
