"env","cor"
"19CS",0.299319404859837
"19TA",0.346996434225308
"20CS",0.54747829374507
"20LY",0.390730960134053
"19CS",0.322888858760439
"19TA",0.530984074215911
"20CS",0.357813912948329
"20LY",0.317766083580433
"19CS",0.314716066550117
"19TA",0.386226519512933
"20CS",0.45294263657683
"20LY",0.300946555778494
"19CS",0.392966564685316
"19TA",0.371627491682042
"20CS",0.467358026425257
"20LY",0.21995142887769
"19CS",0.383729218164821
"19TA",0.459874154566282
"20CS",0.428161553026265
"20LY",0.555357058984581
