"env","cor"
"19CS",0.475536459259384
"19TA",0.365228661690647
"20CS",0.513242753133662
"20LY",0.431642754907629
"19CS",0.48819888604383
"19TA",0.449216790549816
"20CS",0.529386986377547
"20LY",0.381417102405757
"19CS",0.277973988659011
"19TA",0.449064452350393
"20CS",0.359243263439451
"20LY",0.362164260313801
"19CS",0.360242754452686
"19TA",0.491527955426911
"20CS",0.392837767902102
"20LY",0.385745077084154
"19CS",0.371024271640755
"19TA",0.162232487268685
"20CS",0.415397038090056
"20LY",0.329397211212096
