"env","cor"
"19CS",0.169443965782792
"19TA",0.44016381048155
"20CS",0.325181911011196
"20LY",0.168028213342571
"19CS",0.2047535306724
"19TA",0.586065441782112
"20CS",0.444481485440699
"20LY",0.474943867180782
"19CS",0.254410315202738
"19TA",0.56950742903962
"20CS",0.417584771392263
"20LY",0.381247324135142
"19CS",0.345272179008078
"19TA",0.476062714542345
"20CS",0.428022818441258
"20LY",0.42337071736167
"19CS",0.338784900592269
"19TA",0.561273130243445
"20CS",0.423940833782552
"20LY",0.394296035865518
