"env","cor"
"19CS",0.368330982312558
"19TA",0.507681417282736
"20CS",0.40735349510801
"20LY",0.467524147032302
"19CS",0.126747986742214
"19TA",0.527120880470971
"20CS",0.401007624955148
"20LY",0.093641273845061
"19CS",0.370005938074191
"19TA",0.662508951368615
"20CS",0.531003295166051
"20LY",0.330587589847335
"19CS",0.234893230619608
"19TA",0.446567097422758
"20CS",0.494263338553229
"20LY",0.46553123855459
"19CS",0.0710153860079025
"19TA",0.578478313684462
"20CS",0.419562207670304
"20LY",0.315559528261351
