"env","cor"
"19CS",0.806788398391277
"19TA",0.75073572892151
"20CS",0.784370545410217
"20LY",0.667185791135014
"19CS",0.735953898339444
"19TA",0.839253373991112
"20CS",0.724725591052354
"20LY",0.49082710328586
"19CS",0.806364289685749
"19TA",0.761593635822775
"20CS",0.787753617366836
"20LY",0.606746893000079
"19CS",0.833711417706308
"19TA",0.872924002189326
"20CS",0.793544299134842
"20LY",0.541344315264343
"19CS",0.747739073250637
"19TA",0.773242269472239
"20CS",0.73779639833785
"20LY",0.276477370739368
