"env","cor"
"19CS",0.380571794161694
"19TA",0.478538522472853
"20CS",0.456260137955019
"20LY",0.560699443088539
"19CS",0.461366599560628
"19TA",0.543874541860769
"20CS",0.651703083265679
"20LY",0.617329467653419
"19CS",0.459488151310782
"19TA",0.435679872880457
"20CS",0.552362362789948
"20LY",0.413895852698152
"19CS",0.533320146794995
"19TA",0.416983294868631
"20CS",0.589979186181948
"20LY",0.663939300944336
"19CS",0.486147626386123
"19TA",0.4939819343397
"20CS",0.539779975958641
"20LY",0.567201225493268
