"env","cor"
"19CS",0.666121105627398
"19TA",0.838123897497833
"20CS",0.705873225892191
"20LY",0.757634928210665
"19CS",0.722815080667944
"19TA",0.819533835185961
"20CS",0.673482292720982
"20LY",0.713541818526866
"19CS",0.814368506685437
"19TA",0.80683643574253
"20CS",0.737395448412063
"20LY",0.821226941926949
"19CS",0.774867874534019
"19TA",0.770047737684876
"20CS",0.709124796541353
"20LY",0.872475853147744
"19CS",0.753943261467206
"19TA",0.786177847783641
"20CS",0.706477441086311
"20LY",0.745337740722903
