"env","cor"
"19CS",0.412445619825956
"19TA",0.56918994585976
"20CS",0.662384222439863
"20LY",0.28951236399449
"19CS",0.360765875026576
"19TA",0.503208458705144
"20CS",0.54869110441718
"20LY",0.477665094149915
"19CS",0.569904843566814
"19TA",0.608257683159945
"20CS",0.705628614919346
"20LY",0.387482079752418
"19CS",0.449130009001997
"19TA",0.480436129732398
"20CS",0.695080006171151
"20LY",0.482924144506633
"19CS",0.408866576174725
"19TA",0.559439171469604
"20CS",0.627071537460455
"20LY",0.310597607743788
