pedigree,female,male,env,blue
ATx2927/RTx2937,ATx2927,RTx2937,19TA,66.234
ATx2930/R02107,ATx2930,R02107,19TA,66.639
ATx2930/R05393,ATx2930,R05393,19TA,66.639
ATx2930/R07178,ATx2930,R07178,19TA,65.749
ATx2930/R11158,ATx2930,R11158,19TA,66.544
ATx2930/R12154,ATx2930,R12154,19TA,66.404
ATx2930/RTx2940,ATx2930,RTx2940,19TA,66.989
ATx2931/R01302,ATx2931,R01302,19TA,66.004
ATx2931/R07161,ATx2931,R07161,19TA,67.244
ATx2931/R08304,ATx2931,R08304,19TA,67.954
ATx2931/R11208,ATx2931,R11208,19TA,68.579
ATx2931/RTx2940,ATx2931,RTx2940,19TA,68.284
ATx2934/R05386,ATx2934,R05386,19TA,66.644
ATx2934/R11208,ATx2934,R11208,19TA,69.154
ATx2934/RTx2935,ATx2934,RTx2935,19TA,67.579
ATx3408/R05330,ATx3408,R05330,19TA,66.429
ATx3408/RTx2935,ATx3408,RTx2935,19TA,66.339
ATx644/R05330,ATx644,R05330,19TA,68.064
ATx644/RTx2935,ATx644,RTx2935,19TA,67.484
A01021/R01302,A01021,R01302,20CS,67.6
A01021/R02107,A01021,R02107,20CS,68.07
A01021/R05425,A01021,R05425,20CS,68.455
A01021/R07178,A01021,R07178,20CS,66.842
A01021/R11158,A01021,R11158,20CS,67.51
A01021/R12145,A01021,R12145,20CS,67.812
A01021/RTx2917,A01021,RTx2917,20CS,66.635
A01021/RTx2935,A01021,RTx2935,20CS,67.872
A01021/RTx2943,A01021,RTx2943,20CS,67.462
A01046/R04104,A01046,R04104,20CS,66.64
A01046/R05386,A01046,R05386,20CS,67.5
A01046/R05512,A01046,R05512,20CS,66.427
A01046/R11208,A01046,R11208,20CS,68.65
A01046/R12156,A01046,R12156,20CS,69.107
A01046/RTx2914,A01046,RTx2914,20CS,67.545
A01046/RTx2935,A01046,RTx2935,20CS,67.952
A01362/R04060,A01362,R04060,20CS,67.432
A01362/R05330,A01362,R05330,20CS,66.785
A01362/R05512,A01362,R05512,20CS,66.325
A01362/R07178,A01362,R07178,20CS,66.577
A01362/R08304,A01362,R08304,20CS,67.507
A01362/R12145,A01362,R12145,20CS,67.387
A01362/RTx2912,A01362,RTx2912,20CS,66.942
A01362/RTx2914,A01362,RTx2914,20CS,66.995
A01362/RTx2919,A01362,RTx2919,20CS,67.157
A01362/RTx2937,A01362,RTx2937,20CS,66.287
A01362/RTx2943,A01362,RTx2943,20CS,65.565
A03017/R04060,A03017,R04060,20CS,67.137
A03017/R04104,A03017,R04104,20CS,65.692
A03017/RTx2918,A03017,RTx2918,20CS,66.927
A03017/RTx2920,A03017,RTx2920,20CS,66.605
A03032/R04060,A03032,R04060,20CS,68.212
A03032/R08297,A03032,R08297,20CS,67.272
A03032/RTx2913,A03032,RTx2913,20CS,68.092
A03032/RTx2918,A03032,RTx2918,20CS,68.282
A03032/RTx2942,A03032,RTx2942,20CS,67.252
A03032/RTx2943,A03032,RTx2943,20CS,66.857
A03040/R03248,A03040,R03248,20CS,67.522
A03040/R04104,A03040,R04104,20CS,67.635
A03040/R05393,A03040,R05393,20CS,67.662
A03040/R07178,A03040,R07178,20CS,67.572
A03040/R08306,A03040,R08306,20CS,67.28
A03040/R12071,A03040,R12071,20CS,66.962
A03040/R12154,A03040,R12154,20CS,67.327
A03040/RTx2913,A03040,RTx2913,20CS,67.465
A03040/RTx2917,A03040,RTx2917,20CS,67.44
A03040/RTx2940,A03040,RTx2940,20CS,67.535
A03040/RTx2942,A03040,RTx2942,20CS,67.305
A03043/R01302,A03043,R01302,20CS,67.555
A03043/R04104,A03043,R04104,20CS,66.627
A03043/R05330,A03043,R05330,20CS,67.955
A03043/R05386,A03043,R05386,20CS,67.872
A03043/R05425,A03043,R05425,20CS,67.11
A03043/R08297,A03043,R08297,20CS,67.812
A03043/R08304,A03043,R08304,20CS,68.182
A03043/R12148,A03043,R12148,20CS,68.01
A03043/RTx2913,A03043,RTx2913,20CS,67.727
A03043/RTx2920,A03043,RTx2920,20CS,67.727
A03043/RTx2940,A03043,RTx2940,20CS,67.142
A03054/R01302,A03054,R01302,20CS,67.035
A03054/R05405,A03054,R05405,20CS,66.877
A03054/R07161,A03054,R07161,20CS,66.722
A03054/R12156,A03054,R12156,20CS,67.97
A03054/RTx2918,A03054,RTx2918,20CS,67.33
A03054/RTx2936,A03054,RTx2936,20CS,66.725
A03054/RTx2940,A03054,RTx2940,20CS,67.212
A03054/RTx2941,A03054,RTx2941,20CS,66.79
A03055/R04104,A03055,R04104,20CS,67.907
A03055/R05330,A03055,R05330,20CS,68.485
A03055/R07161,A03055,R07161,20CS,67.507
A03055/R08297,A03055,R08297,20CS,69.082
A03055/R12148,A03055,R12148,20CS,68.017
A03055/RTx2918,A03055,RTx2918,20CS,68.157
A03055/RTx2936,A03055,RTx2936,20CS,67.76
A03055/RTx2942,A03055,RTx2942,20CS,67.45
A03055/RTx2943,A03055,RTx2943,20CS,67.762
A03055/RTx2944,A03055,RTx2944,20CS,67.482
A03089/R04104,A03089,R04104,20CS,67.167
A03089/R05393,A03089,R05393,20CS,67.515
A03089/R08224,A03089,R08224,20CS,67.56
A03089/R12157,A03089,R12157,20CS,67.887
A03089/RTx2914,A03089,RTx2914,20CS,66.927
A03089/RTx2917,A03089,RTx2917,20CS,67.632
A03093/R02107,A03093,R02107,20CS,67.58
A03093/R05386,A03093,R05386,20CS,67.242
A03093/R05405,A03093,R05405,20CS,67.11
A03093/R07178,A03093,R07178,20CS,67.5
A03093/R08297,A03093,R08297,20CS,67.587
A03093/R12148,A03093,R12148,20CS,67.09
A03093/RTx2913,A03093,RTx2913,20CS,67.662
A03093/RTx2917,A03093,RTx2917,20CS,67.177
A03093/RTx2920,A03093,RTx2920,20CS,66.285
A03093/RTx2940,A03093,RTx2940,20CS,67.45
A03093/RTx2944,A03093,RTx2944,20CS,67.382
A03121/R02107,A03121,R02107,20CS,67.075
A03121/R05330,A03121,R05330,20CS,67.387
A03121/R05425,A03121,R05425,20CS,66.255
A03121/R07178,A03121,R07178,20CS,66.755
A03121/R08224,A03121,R08224,20CS,66.582
A03121/R08303,A03121,R08303,20CS,67.267
A03121/R12157,A03121,R12157,20CS,67.905
A03121/RTx2913,A03121,RTx2913,20CS,67.377
A03121/RTx2919,A03121,RTx2919,20CS,67.325
A03121/RTx2935,A03121,RTx2935,20CS,67.337
A03121/RTx2944,A03121,RTx2944,20CS,66.522
A05071/R02107,A05071,R02107,20CS,67.912
A05071/R04060,A05071,R04060,20CS,68.222
A05071/R05330,A05071,R05330,20CS,67.595
A05071/R05405,A05071,R05405,20CS,67.26
A05071/R05425,A05071,R05425,20CS,66.757
A05071/R08297,A05071,R08297,20CS,68.475
A05071/R11158,A05071,R11158,20CS,66.84
A05071/R12154,A05071,R12154,20CS,67.65
A05071/RTx2916,A05071,RTx2916,20CS,67.062
A05071/RTx2918,A05071,RTx2918,20CS,67.03
A05071/RTx2936,A05071,RTx2936,20CS,66.892
A05071/RTx2942,A05071,RTx2942,20CS,67.06
A05210/R03248,A05210,R03248,20CS,68.322
A05210/R05330,A05210,R05330,20CS,67.195
A05210/R05405,A05210,R05405,20CS,66.79
A05210/R05512,A05210,R05512,20CS,66.655
A05210/R08224,A05210,R08224,20CS,67.01
A05210/R12145,A05210,R12145,20CS,66.99
A05210/R12154,A05210,R12154,20CS,67.647
A05210/R12157,A05210,R12157,20CS,67.027
A05210/RTx2937,A05210,RTx2937,20CS,66.545
A05210/RTx2938,A05210,RTx2938,20CS,66.865
A05210/RTx2943,A05210,RTx2943,20CS,66.347
A05269/R01302,A05269,R01302,20CS,67.395
A05269/R05330,A05269,R05330,20CS,68.312
A05269/R07161,A05269,R07161,20CS,66.965
A05269/R08303,A05269,R08303,20CS,67.29
A05269/R08306,A05269,R08306,20CS,67.825
A05269/R11208,A05269,R11208,20CS,68.625
A05269/R12156,A05269,R12156,20CS,68.492
A05269/RTx2919,A05269,RTx2919,20CS,68.258
A05269/RTx2936,A05269,RTx2936,20CS,67.305
A05269/RTx2943,A05269,RTx2943,20CS,66.417
A05269/RTx2944,A05269,RTx2944,20CS,67.245
A06035/R03248,A06035,R03248,20CS,67.755
A06035/R05330,A06035,R05330,20CS,68.435
A06035/R12154,A06035,R12154,20CS,68.165
A06035/RTx2913,A06035,RTx2913,20CS,67.98
A06035/RTx2917,A06035,RTx2917,20CS,67.115
A06035/RTx2920,A06035,RTx2920,20CS,67.457
A06035/RTx2936,A06035,RTx2936,20CS,66.495
A06035/RTx2943,A06035,RTx2943,20CS,67.467
A06036/R04104,A06036,R04104,20CS,66.825
A06036/R08306,A06036,R08306,20CS,67.927
A06036/R11158,A06036,R11158,20CS,67.042
A06036/R12156,A06036,R12156,20CS,69.12
A06036/RTx2919,A06036,RTx2919,20CS,69.085
A06036/RTx2940,A06036,RTx2940,20CS,67.582
A07118/R07161,A07118,R07161,20CS,66.87
A07118/R08224,A07118,R08224,20CS,67.41
A07118/R08304,A07118,R08304,20CS,68.83
A07118/R12145,A07118,R12145,20CS,68.39
A07118/R12148,A07118,R12148,20CS,68.177
A07118/R12157,A07118,R12157,20CS,67.745
A07118/RTx2919,A07118,RTx2919,20CS,67.767
A07118/RTx2944,A07118,RTx2944,20CS,67.52
A07124/R01302,A07124,R01302,20CS,67.46
A07124/R04060,A07124,R04060,20CS,67.577
A07124/R05330,A07124,R05330,20CS,67.857
A07124/R05425,A07124,R05425,20CS,66.655
A07124/R07178,A07124,R07178,20CS,67.155
A07124/R11158,A07124,R11158,20CS,67.262
A07124/R11208,A07124,R11208,20CS,67.892
A07124/RTx2917,A07124,RTx2917,20CS,66.805
A07124/RTx2919,A07124,RTx2919,20CS,67.267
A07124/RTx2935,A07124,RTx2935,20CS,66.9
A07124/RTx2943,A07124,RTx2943,20CS,67.297
A08068/R03248,A08068,R03248,20CS,68.51
A08068/R07161,A08068,R07161,20CS,67.505
A08068/R11158,A08068,R11158,20CS,67.987
A08068/R12156,A08068,R12156,20CS,69.355
A08068/RTx2919,A08068,RTx2919,20CS,68.582
A08068/RTx2941,A08068,RTx2941,20CS,68.075
A08134/R02107,A08134,R02107,20CS,68.102
A08134/R04060,A08134,R04060,20CS,68.545
A08134/R05405,A08134,R05405,20CS,67.1
A08134/R07178,A08134,R07178,20CS,67.125
A08134/R08297,A08134,R08297,20CS,68.34
A08134/R11158,A08134,R11158,20CS,66.515
A08134/R12148,A08134,R12148,20CS,67.907
A08134/RTx2918,A08134,RTx2918,20CS,68.082
A08134/RTx2936,A08134,RTx2936,20CS,67.48
A08134/RTx2940,A08134,RTx2940,20CS,67.372
A08134/RTx2943,A08134,RTx2943,20CS,67.317
A08140/R04060,A08140,R04060,20CS,69.202
A08140/R04104,A08140,R04104,20CS,67.7
A08140/R05386,A08140,R05386,20CS,68.645
A08140/R07178,A08140,R07178,20CS,67.74
A08140/R08303,A08140,R08303,20CS,68.465
A08140/R12148,A08140,R12148,20CS,68.645
A08140/R12156,A08140,R12156,20CS,69.547
A08140/RTx2942,A08140,RTx2942,20CS,67.612
A08158/R01302,A08158,R01302,20CS,68.095
A08158/R03248,A08158,R03248,20CS,67.762
A08158/R05330,A08158,R05330,20CS,68.322
A08158/R07178,A08158,R07178,20CS,67.525
A08158/R08224,A08158,R08224,20CS,66.682
A08158/R12071,A08158,R12071,20CS,68.685
A08158/R12145,A08158,R12145,20CS,67.84
A08158/R12154,A08158,R12154,20CS,67.025
A08158/RTx2912,A08158,RTx2912,20CS,67.32
A08158/RTx2914,A08158,RTx2914,20CS,66.795
A08158/RTx2917,A08158,RTx2917,20CS,67.267
A08158/RTx2939,A08158,RTx2939,20CS,67.807
A11076/R04060,A11076,R04060,20CS,68.875
A11076/R07178,A11076,R07178,20CS,67.255
A11076/R08297,A11076,R08297,20CS,67.857
A11076/R12148,A11076,R12148,20CS,67.362
A11076/R12154,A11076,R12154,20CS,66.817
A11076/RTx2918,A11076,RTx2918,20CS,67.362
A11076/RTx2938,A11076,RTx2938,20CS,66.63
A11076/RTx2940,A11076,RTx2940,20CS,67.875
A11085/R02107,A11085,R02107,20CS,67.965
A11085/R03248,A11085,R03248,20CS,68.295
A11085/R04104,A11085,R04104,20CS,66.982
A11085/R07178,A11085,R07178,20CS,67.835
A11085/R12148,A11085,R12148,20CS,67.5
A11085/RTx2942,A11085,RTx2942,20CS,67.035
A11085/RTx2944,A11085,RTx2944,20CS,67.07
AHF14/R07161,AHF14,R07161,20CS,67.375
AHF14/RTx2943,AHF14,RTx2943,20CS,67.18
AKS116/R02107,AKS116,R02107,20CS,66.832
AKS116/R08303,AKS116,R08303,20CS,66.765
AKS116/RTx2917,AKS116,RTx2917,20CS,66.987
AKS116/RTx2920,AKS116,RTx2920,20CS,66.832
AKS116/RTx2936,AKS116,RTx2936,20CS,66.6
AKS116/RTx2940,AKS116,RTx2940,20CS,67.007
AKS116/RTx2942,AKS116,RTx2942,20CS,66.932
AKS116/RTx2944,AKS116,RTx2944,20CS,66.8
AKS117/R01302,AKS117,R01302,20CS,67.315
AKS117/R12148,AKS117,R12148,20CS,66.752
AKS117/RTx2914,AKS117,RTx2914,20CS,65.945
AKS117/RTx2942,AKS117,RTx2942,20CS,67.007
AKS118/R08303,AKS118,R08303,20CS,66.375
AKS118/R12156,AKS118,R12156,20CS,67.01
AKS118/RTx2912,AKS118,RTx2912,20CS,66.245
AKS118/RTx2916,AKS118,RTx2916,20CS,65.792
AKS118/RTx2918,AKS118,RTx2918,20CS,66.597
AKS118/RTx2935,AKS118,RTx2935,20CS,66.902
AKS118/RTx2943,AKS118,RTx2943,20CS,65.65
AKS119/R01302,AKS119,R01302,20CS,67.11
AKS119/R05386,AKS119,R05386,20CS,66.375
AKS119/R05393,AKS119,R05393,20CS,66.892
AKS119/R05512,AKS119,R05512,20CS,65.51
AKS119/R08304,AKS119,R08304,20CS,67.815
AKS119/RTx2914,AKS119,RTx2914,20CS,66.312
AKS119/RTx2918,AKS119,RTx2918,20CS,67.715
AKS119/RTx2919,AKS119,RTx2919,20CS,67.555
AKS120/R04060,AKS120,R04060,20CS,67.327
AKS120/R05425,AKS120,R05425,20CS,66.062
AKS120/R07161,AKS120,R07161,20CS,65.947
AKS120/R08303,AKS120,R08303,20CS,65.87
AKS120/R08306,AKS120,R08306,20CS,66.19
AKS120/R12071,AKS120,R12071,20CS,67.027
AKS120/R12148,AKS120,R12148,20CS,66.937
AKS120/RTx2918,AKS120,RTx2918,20CS,66.495
AKS120/RTx2935,AKS120,RTx2935,20CS,67.297
AKS120/RTx2942,AKS120,RTx2942,20CS,66.972
AKS120/RTx2944,AKS120,RTx2944,20CS,66.192
AN263/R08224,AN263,R08224,20CS,66.555
AN263/R11208,AN263,R11208,20CS,67.367
AN263/R12148,AN263,R12148,20CS,67.167
AN263/RTx2935,AN263,RTx2935,20CS,67.937
AN263/RTx2936,AN263,RTx2936,20CS,66.397
AN263/RTx2938,AN263,RTx2938,20CS,65.33
AN268/R11158,AN268,R11158,20CS,66.437
AN268/R12148,AN268,R12148,20CS,66.827
AN268/R12154,AN268,R12154,20CS,67.042
AN290/R02107,AN290,R02107,20CS,67.522
AN290/R03248,AN290,R03248,20CS,67.592
AN290/R05386,AN290,R05386,20CS,66.865
AN290/R07161,AN290,R07161,20CS,67.185
AN290/R12154,AN290,R12154,20CS,67.755
AN290/RTx2917,AN290,RTx2917,20CS,67.295
AN290/RTx2920,AN290,RTx2920,20CS,66.937
AN290/RTx2942,AN290,RTx2942,20CS,67.002
AN290/RTx2943,AN290,RTx2943,20CS,66.925
ATx2921/R01302,ATx2921,R01302,20CS,67.402
ATx2921/R05330,ATx2921,R05330,20CS,68.147
ATx2921/R05405,ATx2921,R05405,20CS,67.222
ATx2921/R07178,ATx2921,R07178,20CS,67.392
ATx2921/R12145,ATx2921,R12145,20CS,68.575
ATx2921/R12157,ATx2921,R12157,20CS,68.22
ATx2921/RTx2914,ATx2921,RTx2914,20CS,67.982
ATx2921/RTx2918,ATx2921,RTx2918,20CS,68.045
ATx2923/R03248,ATx2923,R03248,20CS,67.837
ATx2923/R04104,ATx2923,R04104,20CS,67.435
ATx2923/R05330,ATx2923,R05330,20CS,67.592
ATx2923/R05405,ATx2923,R05405,20CS,66.937
ATx2923/R05425,ATx2923,R05425,20CS,67.45
ATx2923/R08297,ATx2923,R08297,20CS,67.605
ATx2923/R11158,ATx2923,R11158,20CS,67.532
ATx2923/R11208,ATx2923,R11208,20CS,68.045
ATx2923/R12145,ATx2923,R12145,20CS,68.175
ATx2923/RTx2913,ATx2923,RTx2913,20CS,68.25
ATx2923/RTx2917,ATx2923,RTx2917,20CS,67.045
ATx2923/RTx2936,ATx2923,RTx2936,20CS,67.502
ATx2924/R04060,ATx2924,R04060,20CS,67.837
ATx2924/R05386,ATx2924,R05386,20CS,66.512
ATx2924/R05393,ATx2924,R05393,20CS,66.59
ATx2924/R05512,ATx2924,R05512,20CS,66.092
ATx2924/R08224,ATx2924,R08224,20CS,67.602
ATx2924/R11158,ATx2924,R11158,20CS,66.412
ATx2924/R12145,ATx2924,R12145,20CS,67.85
ATx2924/RTx2918,ATx2924,RTx2918,20CS,67.407
ATx2924/RTx2920,ATx2924,RTx2920,20CS,67.107
ATx2924/RTx2936,ATx2924,RTx2936,20CS,66.727
ATx2924/RTx2940,ATx2924,RTx2940,20CS,66.84
ATx2924/RTx2941,ATx2924,RTx2941,20CS,66.222
ATx2926/R01302,ATx2926,R01302,20CS,67.31
ATx2926/R05393,ATx2926,R05393,20CS,67.542
ATx2926/R05405,ATx2926,R05405,20CS,66.57
ATx2926/R07161,ATx2926,R07161,20CS,66.552
ATx2926/R08297,ATx2926,R08297,20CS,68.05
ATx2926/R08304,ATx2926,R08304,20CS,67.81
ATx2926/R12154,ATx2926,R12154,20CS,68.185
ATx2926/RTx2913,ATx2926,RTx2913,20CS,67.207
ATx2926/RTx2917,ATx2926,RTx2917,20CS,66.762
ATx2926/RTx2919,ATx2926,RTx2919,20CS,67.497
ATx2926/RTx2944,ATx2926,RTx2944,20CS,66.917
ATx2927/R12157,ATx2927,R12157,20CS,67.415
ATx2927/RTx2936,ATx2927,RTx2936,20CS,66.857
ATx2927/RTx2937,ATx2927,RTx2937,20CS,67.052
ATx2930/R01302,ATx2930,R01302,20CS,66.87
ATx2930/R02107,ATx2930,R02107,20CS,67.07
ATx2930/R03248,ATx2930,R03248,20CS,67.057
ATx2930/R05393,ATx2930,R05393,20CS,67.027
ATx2930/R05425,ATx2930,R05425,20CS,66.667
ATx2930/R07178,ATx2930,R07178,20CS,66.387
ATx2930/R08303,ATx2930,R08303,20CS,66.8
ATx2930/R11158,ATx2930,R11158,20CS,66.812
ATx2930/R12154,ATx2930,R12154,20CS,66.99
ATx2930/RTx2920,ATx2930,RTx2920,20CS,66.472
ATx2930/RTx2940,ATx2930,RTx2940,20CS,66.595
ATx2930/RTx2942,ATx2930,RTx2942,20CS,66.697
ATx2931/R01302,ATx2931,R01302,20CS,66.992
ATx2931/R05405,ATx2931,R05405,20CS,67.497
ATx2931/R07161,ATx2931,R07161,20CS,67.287
ATx2931/R08297,ATx2931,R08297,20CS,68.625
ATx2931/R08304,ATx2931,R08304,20CS,68.012
ATx2931/R08306,ATx2931,R08306,20CS,67.965
ATx2931/R11208,ATx2931,R11208,20CS,68.05
ATx2931/RTx2936,ATx2931,RTx2936,20CS,68.025
ATx2931/RTx2940,ATx2931,RTx2940,20CS,68.15
ATx2931/RTx2943,ATx2931,RTx2943,20CS,67.525
ATx2934/R05386,ATx2934,R05386,20CS,67.14
ATx2934/R08297,ATx2934,R08297,20CS,67.924
ATx2934/R11208,ATx2934,R11208,20CS,68.275
ATx2934/R12157,ATx2934,R12157,20CS,67.497
ATx2934/RTx2935,ATx2934,RTx2935,20CS,67.29
ATx2934/RTx2941,ATx2934,RTx2941,20CS,67.122
ATx3408/R05330,ATx3408,R05330,20CS,66.762
ATx3408/R12145,ATx3408,R12145,20CS,66.96
ATx3408/RTx2935,ATx3408,RTx2935,20CS,66.955
ATx3409/R08224,ATx3409,R08224,20CS,67.062
ATx644/R05330,ATx644,R05330,20CS,67.72
ATx644/R08224,ATx644,R08224,20CS,67.527
ATx644/RTx2935,ATx644,RTx2935,20CS,66.48
ATx644/RTx2936,ATx644,RTx2936,20CS,67.345
A01021/R01302,A01021,R01302,20LY,67.607
A01021/R05425,A01021,R05425,20LY,67.285
A01021/R11158,A01021,R11158,20LY,68.107
A01021/RTx2917,A01021,RTx2917,20LY,67.527
A01021/RTx2943,A01021,RTx2943,20LY,67.207
A01046/R04104,A01046,R04104,20LY,68.505
A01046/R05512,A01046,R05512,20LY,67.49
A01046/R12156,A01046,R12156,20LY,68.367
A01046/RTx2935,A01046,RTx2935,20LY,69.595
A01362/R05330,A01362,R05330,20LY,67.901
A01362/R07178,A01362,R07178,20LY,67.29
A01362/R12145,A01362,R12145,20LY,68.12
A01362/RTx2914,A01362,RTx2914,20LY,68.227
A01362/RTx2937,A01362,RTx2937,20LY,68.657
A03017/R04060,A03017,R04060,20LY,66.96
A03017/RTx2920,A03017,RTx2920,20LY,67.782
A03032/R08297,A03032,R08297,20LY,68.38
A03032/RTx2918,A03032,RTx2918,20LY,68.025
A03032/RTx2943,A03032,RTx2943,20LY,68.37
A03040/R03248,A03040,R03248,20LY,68.355
A03040/R07178,A03040,R07178,20LY,67.42
A03040/RTx2913,A03040,RTx2913,20LY,67.38
A03040/RTx2940,A03040,RTx2940,20LY,68.297
A03043/R01302,A03043,R01302,20LY,67.508
A03043/R05330,A03043,R05330,20LY,67.62
A03043/R05425,A03043,R05425,20LY,66.832
A03043/R08304,A03043,R08304,20LY,68.097
A03043/RTx2913,A03043,RTx2913,20LY,67.165
A03043/RTx2940,A03043,RTx2940,20LY,67.455
A03054/R01302,A03054,R01302,20LY,68.075
A03054/R07161,A03054,R07161,20LY,67.267
A03054/RTx2918,A03054,RTx2918,20LY,68.36
A03054/RTx2940,A03054,RTx2940,20LY,68.307
A03055/R04104,A03055,R04104,20LY,69.467
A03055/R07161,A03055,R07161,20LY,68.028
A03055/R12148,A03055,R12148,20LY,67.812
A03055/RTx2936,A03055,RTx2936,20LY,68.34
A03055/RTx2943,A03055,RTx2943,20LY,67.977
A03089/R04104,A03089,R04104,20LY,68.397
A03089/R08224,A03089,R08224,20LY,66.592
A03089/RTx2914,A03089,RTx2914,20LY,66.78
A03093/R05386,A03093,R05386,20LY,68.287
A03093/R07178,A03093,R07178,20LY,67.425
A03093/R12148,A03093,R12148,20LY,67.805
A03093/RTx2917,A03093,RTx2917,20LY,68.192
A03093/RTx2940,A03093,RTx2940,20LY,68.285
A03121/R02107,A03121,R02107,20LY,67.74
A03121/R05425,A03121,R05425,20LY,66.56
A03121/R08224,A03121,R08224,20LY,65.83
A03121/R12157,A03121,R12157,20LY,67.372
A03121/RTx2919,A03121,RTx2919,20LY,67.67
A03121/RTx2944,A03121,RTx2944,20LY,67.655
A05071/R04060,A05071,R04060,20LY,68.212
A05071/R05405,A05071,R05405,20LY,68.282
A05071/R08297,A05071,R08297,20LY,69.087
A05071/R12154,A05071,R12154,20LY,67.755
A05071/RTx2916,A05071,RTx2916,20LY,67.885
A05071/RTx2918,A05071,RTx2918,20LY,68.24
A05071/RTx2942,A05071,RTx2942,20LY,67.92
A05210/R05330,A05210,R05330,20LY,67.57
A05210/R05512,A05210,R05512,20LY,66.987
A05210/R12145,A05210,R12145,20LY,66.617
A05210/R12157,A05210,R12157,20LY,67.87
A05210/RTx2938,A05210,RTx2938,20LY,67.31
A05269/R01302,A05269,R01302,20LY,67.795
A05269/R07161,A05269,R07161,20LY,66.975
A05269/R08306,A05269,R08306,20LY,68.55
A05269/R12156,A05269,R12156,20LY,67.475
A05269/RTx2936,A05269,RTx2936,20LY,68.345
A05269/RTx2944,A05269,RTx2944,20LY,68.382
A06035/R05330,A06035,R05330,20LY,67.72
A06035/RTx2913,A06035,RTx2913,20LY,67.52
A06035/RTx2920,A06035,RTx2920,20LY,67.952
A06035/RTx2943,A06035,RTx2943,20LY,67.825
A06036/R04104,A06036,R04104,20LY,68.195
A06036/R11158,A06036,R11158,20LY,67.901
A06036/RTx2919,A06036,RTx2919,20LY,68.657
A07118/R07161,A07118,R07161,20LY,66.92
A07118/R08304,A07118,R08304,20LY,68.372
A07118/R12148,A07118,R12148,20LY,67.33
A07118/RTx2919,A07118,RTx2919,20LY,67.93
A07124/R01302,A07124,R01302,20LY,67.692
A07124/R05330,A07124,R05330,20LY,67.35
A07124/R07178,A07124,R07178,20LY,67.753
A07124/R11208,A07124,R11208,20LY,68.845
A07124/RTx2919,A07124,RTx2919,20LY,68.39
A07124/RTx2943,A07124,RTx2943,20LY,68.24
A08068/R07161,A08068,R07161,20LY,67.817
A08068/R12156,A08068,R12156,20LY,67.937
A08068/RTx2941,A08068,RTx2941,20LY,67.987
A08134/R02107,A08134,R02107,20LY,68.747
A08134/R05405,A08134,R05405,20LY,68.096
A08134/R08297,A08134,R08297,20LY,68.215
A08134/R12148,A08134,R12148,20LY,68.195
A08134/RTx2936,A08134,RTx2936,20LY,69.29
A08134/RTx2943,A08134,RTx2943,20LY,68.217
A08140/R04060,A08140,R04060,20LY,68.4
A08140/R07178,A08140,R07178,20LY,68.592
A08140/R12148,A08140,R12148,20LY,68.542
A08140/RTx2942,A08140,RTx2942,20LY,68.635
A08158/R03248,A08158,R03248,20LY,68.392
A08158/R07178,A08158,R07178,20LY,67.505
A08158/R12071,A08158,R12071,20LY,68.245
A08158/R12154,A08158,R12154,20LY,67.605
A08158/RTx2914,A08158,RTx2914,20LY,67.165
A08158/RTx2939,A08158,RTx2939,20LY,67.625
A11076/R07178,A11076,R07178,20LY,67.025
A11076/R12148,A11076,R12148,20LY,67.635
A11076/RTx2918,A11076,RTx2918,20LY,67.547
A11076/RTx2938,A11076,RTx2938,20LY,68.03
A11085/R02107,A11085,R02107,20LY,68.92
A11085/R03248,A11085,R03248,20LY,69.23
A11085/R12148,A11085,R12148,20LY,68.732
A11085/RTx2944,A11085,RTx2944,20LY,69.112
AHF14/R07161,AHF14,R07161,20LY,67.957
AHF14/RTx2943,AHF14,RTx2943,20LY,68.95
AKS116/R08303,AKS116,R08303,20LY,67.851
AKS116/RTx2917,AKS116,RTx2917,20LY,68.222
AKS116/RTx2936,AKS116,RTx2936,20LY,68.792
AKS116/RTx2942,AKS116,RTx2942,20LY,68.197
AKS117/R01302,AKS117,R01302,20LY,67.82
AKS117/RTx2914,AKS117,RTx2914,20LY,67.902
AKS117/RTx2942,AKS117,RTx2942,20LY,68.437
AKS118/R08303,AKS118,R08303,20LY,67.911
AKS118/RTx2912,AKS118,RTx2912,20LY,66.507
AKS118/RTx2918,AKS118,RTx2918,20LY,67.752
AKS118/RTx2943,AKS118,RTx2943,20LY,66.892
AKS119/R01302,AKS119,R01302,20LY,68.765
AKS119/R05393,AKS119,R05393,20LY,67.79
AKS119/R08304,AKS119,R08304,20LY,68.822
AKS119/RTx2918,AKS119,RTx2918,20LY,68.65
AKS120/R05425,AKS120,R05425,20LY,68.187
AKS120/R08303,AKS120,R08303,20LY,68.585
AKS120/R12071,AKS120,R12071,20LY,68.287
AKS120/RTx2918,AKS120,RTx2918,20LY,68.302
AKS120/RTx2942,AKS120,RTx2942,20LY,68.742
AN263/R08224,AN263,R08224,20LY,65.945
AN263/R12148,AN263,R12148,20LY,68.887
AN263/RTx2936,AN263,RTx2936,20LY,68.59
AN268/R11158,AN268,R11158,20LY,67.48
AN268/R12154,AN268,R12154,20LY,68.252
AN290/R03248,AN290,R03248,20LY,68.152
AN290/R07161,AN290,R07161,20LY,67.08
AN290/RTx2917,AN290,RTx2917,20LY,67.902
