pedigree,female,male,env,blue
A05210/RTx2938,A05210,RTx2938,20LY,9.77
A05269/R01302,A05269,R01302,20LY,9.22
A05269/R07161,A05269,R07161,20LY,9.885
A05269/R08306,A05269,R08306,20LY,8.77
A05269/R12156,A05269,R12156,20LY,9.895
A05269/RTx2936,A05269,RTx2936,20LY,8.825
A05269/RTx2944,A05269,RTx2944,20LY,8.523
A06035/R05330,A06035,R05330,20LY,9.688
A06035/RTx2913,A06035,RTx2913,20LY,10.05
A06035/RTx2920,A06035,RTx2920,20LY,8.655
A06035/RTx2943,A06035,RTx2943,20LY,9.525
A06036/R04104,A06036,R04104,20LY,9.003
A06036/R11158,A06036,R11158,20LY,8.988
A06036/RTx2919,A06036,RTx2919,20LY,8.778
A07118/R07161,A07118,R07161,20LY,9.923
A07118/R08304,A07118,R08304,20LY,8.65
A07118/R12148,A07118,R12148,20LY,10.24
A07118/RTx2919,A07118,RTx2919,20LY,8.793
A07124/R01302,A07124,R01302,20LY,8.94
A07124/R05330,A07124,R05330,20LY,9.433
A07124/R07178,A07124,R07178,20LY,9.37
A07124/R11208,A07124,R11208,20LY,7.825
A07124/RTx2919,A07124,RTx2919,20LY,7.795
A07124/RTx2943,A07124,RTx2943,20LY,8.423
A08068/R07161,A08068,R07161,20LY,9.68
A08068/R12156,A08068,R12156,20LY,9.93
A08068/RTx2941,A08068,RTx2941,20LY,9.243
A08134/R02107,A08134,R02107,20LY,9.193
A08134/R05405,A08134,R05405,20LY,9.233
A08134/R08297,A08134,R08297,20LY,9.315
A08134/R12148,A08134,R12148,20LY,9.643
A08134/RTx2936,A08134,RTx2936,20LY,8.358
A08134/RTx2943,A08134,RTx2943,20LY,9.35
A08140/R04060,A08140,R04060,20LY,9.345
A08140/R07178,A08140,R07178,20LY,8.953
A08140/R12148,A08140,R12148,20LY,7.85
A08140/RTx2942,A08140,RTx2942,20LY,8.685
A08158/R03248,A08158,R03248,20LY,9.148
A08158/R07178,A08158,R07178,20LY,9.983
A08158/R12071,A08158,R12071,20LY,9.025
A08158/R12154,A08158,R12154,20LY,9.785
A08158/RTx2914,A08158,RTx2914,20LY,9.705
A08158/RTx2939,A08158,RTx2939,20LY,9.365
A11076/R07178,A11076,R07178,20LY,10.148
A11076/R12148,A11076,R12148,20LY,10.115
A11076/RTx2918,A11076,RTx2918,20LY,8.92
A11076/RTx2938,A11076,RTx2938,20LY,9.493
A11085/R02107,A11085,R02107,20LY,8.888
A11085/R03248,A11085,R03248,20LY,8.305
A11085/R12148,A11085,R12148,20LY,8.97
A11085/RTx2944,A11085,RTx2944,20LY,8.05
AHF14/R07161,AHF14,R07161,20LY,9.375
AHF14/RTx2943,AHF14,RTx2943,20LY,8.268
AKS116/R08303,AKS116,R08303,20LY,9.42
AKS116/RTx2917,AKS116,RTx2917,20LY,8.63
AKS116/RTx2936,AKS116,RTx2936,20LY,8.408
AKS116/RTx2942,AKS116,RTx2942,20LY,8.525
AKS117/R01302,AKS117,R01302,20LY,9.273
AKS117/RTx2914,AKS117,RTx2914,20LY,8.81
AKS117/RTx2942,AKS117,RTx2942,20LY,8.133
AKS118/R08303,AKS118,R08303,20LY,9.475
AKS118/RTx2912,AKS118,RTx2912,20LY,10.688
AKS118/RTx2918,AKS118,RTx2918,20LY,8.933
AKS118/RTx2943,AKS118,RTx2943,20LY,10.288
AKS119/R01302,AKS119,R01302,20LY,9.02
AKS119/R05393,AKS119,R05393,20LY,10.225
AKS119/R08304,AKS119,R08304,20LY,8.758
AKS119/RTx2918,AKS119,RTx2918,20LY,8.34
AKS120/R05425,AKS120,R05425,20LY,8.933
AKS120/R08303,AKS120,R08303,20LY,8.965
AKS120/R12071,AKS120,R12071,20LY,9.11
AKS120/RTx2918,AKS120,RTx2918,20LY,8.518
AKS120/RTx2942,AKS120,RTx2942,20LY,8.255
AN263/R08224,AN263,R08224,20LY,11.678
AN263/R12148,AN263,R12148,20LY,8.238
AN263/RTx2936,AN263,RTx2936,20LY,8.87
AN268/R11158,AN268,R11158,20LY,9.47
AN268/R12154,AN268,R12154,20LY,9.57
AN290/R03248,AN290,R03248,20LY,8.888
AN290/R07161,AN290,R07161,20LY,9.323
AN290/RTx2917,AN290,RTx2917,20LY,8.933
AN290/RTx2942,AN290,RTx2942,20LY,8.765
ATx2921/R01302,ATx2921,R01302,20LY,8.358
ATx2921/R05405,ATx2921,R05405,20LY,9.623
ATx2921/R12145,ATx2921,R12145,20LY,8.688
ATx2921/RTx2914,ATx2921,RTx2914,20LY,8.083
ATx2923/R04104,ATx2923,R04104,20LY,8.1
ATx2923/R05330,ATx2923,R05330,20LY,9.703
ATx2923/R05425,ATx2923,R05425,20LY,9.05
ATx2923/R11158,ATx2923,R11158,20LY,7.748
ATx2923/R12145,ATx2923,R12145,20LY,8.71
ATx2923/RTx2917,ATx2923,RTx2917,20LY,9.91
ATx2924/R04060,ATx2924,R04060,20LY,9.755
ATx2924/R05393,ATx2924,R05393,20LY,8.98
ATx2924/R08224,ATx2924,R08224,20LY,9.398
ATx2924/R12145,ATx2924,R12145,20LY,9.253
ATx2924/RTx2920,ATx2924,RTx2920,20LY,9.07
ATx2924/RTx2940,ATx2924,RTx2940,20LY,8.493
ATx2926/R01302,ATx2926,R01302,20LY,9.46
ATx2926/R05405,ATx2926,R05405,20LY,9.735
ATx2926/R08297,ATx2926,R08297,20LY,9.08
ATx2926/R12154,ATx2926,R12154,20LY,9.75
ATx2926/RTx2917,ATx2926,RTx2917,20LY,9.16
ATx2926/RTx2944,ATx2926,RTx2944,20LY,8.363
ATx2927/RTx2936,ATx2927,RTx2936,20LY,8.43
ATx2930/R01302,ATx2930,R01302,20LY,10.145
ATx2930/R03248,ATx2930,R03248,20LY,8.8
ATx2930/R05425,ATx2930,R05425,20LY,9.435
ATx2930/R08303,ATx2930,R08303,20LY,9.54
ATx2930/R12148,ATx2930,R12148,20LY,8.955
ATx2930/RTx2920,ATx2930,RTx2920,20LY,8.015
ATx2930/RTx2942,ATx2930,RTx2942,20LY,8.863
ATx2931/R05405,ATx2931,R05405,20LY,8.255
ATx2931/R08297,ATx2931,R08297,20LY,8.4
ATx2931/R08306,ATx2931,R08306,20LY,8.44
ATx2931/RTx2936,ATx2931,RTx2936,20LY,7.773
ATx2931/RTx2943,ATx2931,RTx2943,20LY,7.648
ATx2934/R08297,ATx2934,R08297,20LY,9.493
ATx2934/R12157,ATx2934,R12157,20LY,8.968
ATx2934/RTx2941,ATx2934,RTx2941,20LY,9.498
ATx3408/R12145,ATx3408,R12145,20LY,8.923
ATx3409/R08224,ATx3409,R08224,20LY,10.031
ATx644/R08224,ATx644,R08224,20LY,7.825
ATx644/RTx2936,ATx644,RTx2936,20LY,8.153
