pedigree,female,male,env,blue
AKS120/RTx2944,AKS120,RTx2944,19TA,5278.7552
AN263/R11208,AN263,R11208,19TA,6650.2272
AN263/RTx2935,AN263,RTx2935,19TA,6697.3029
AN263/RTx2938,AN263,RTx2938,19TA,6716.1332
AN268/R12148,AN268,R12148,19TA,5583.178
AN290/R02107,AN290,R02107,19TA,6775.7624
AN290/R05386,AN290,R05386,19TA,6408.572
AN290/R12154,AN290,R12154,19TA,6882.4673
AN290/RTx2920,AN290,RTx2920,19TA,5369.7682
AN290/RTx2943,AN290,RTx2943,19TA,6311.2822
ATx2921/R05330,ATx2921,R05330,19TA,6967.2036
ATx2921/R07178,ATx2921,R07178,19TA,6678.4726
ATx2921/R12157,ATx2921,R12157,19TA,6443.0941
ATx2921/RTx2918,ATx2921,RTx2918,19TA,6320.6973
ATx2923/R03248,ATx2923,R03248,19TA,6003.7209
ATx2923/R05405,ATx2923,R05405,19TA,6797.7311
ATx2923/R08297,ATx2923,R08297,19TA,6825.9765
ATx2923/R11208,ATx2923,R11208,19TA,6744.3786
ATx2923/RTx2913,ATx2923,RTx2913,19TA,6913.8511
ATx2923/RTx2936,ATx2923,RTx2936,19TA,6217.1308
ATx2924/R05386,ATx2924,R05386,19TA,6568.6293
ATx2924/R05512,ATx2924,R05512,19TA,6210.854
ATx2924/R11158,ATx2924,R11158,19TA,7780.044
ATx2924/RTx2918,ATx2924,RTx2918,19TA,7042.5247
ATx2924/RTx2936,ATx2924,RTx2936,19TA,6085.3188
ATx2924/RTx2941,ATx2924,RTx2941,19TA,6377.1882
ATx2926/R05393,ATx2926,R05393,19TA,6301.867
ATx2926/R07161,ATx2926,R07161,19TA,7026.8328
ATx2926/R08304,ATx2926,R08304,19TA,7033.1096
ATx2926/RTx2913,ATx2926,RTx2913,19TA,6709.8564
ATx2926/RTx2919,ATx2926,RTx2919,19TA,7120.9842
ATx2927/R12157,ATx2927,R12157,19TA,6766.3473
ATx2927/RTx2937,ATx2927,RTx2937,19TA,6031.9664
ATx2930/R02107,ATx2930,R02107,19TA,5950.3685
ATx2930/R05393,ATx2930,R05393,19TA,6113.5642
ATx2930/R07178,ATx2930,R07178,19TA,6684.7494
ATx2930/R11158,ATx2930,R11158,19TA,6913.8511
ATx2930/R12154,ATx2930,R12154,19TA,6386.6033
ATx2930/RTx2940,ATx2930,RTx2940,19TA,6122.9794
ATx2931/R01302,ATx2931,R01302,19TA,6063.3502
ATx2931/R07161,ATx2931,R07161,19TA,7246.5194
ATx2931/R08304,ATx2931,R08304,19TA,7146.0913
ATx2931/R11208,ATx2931,R11208,19TA,6113.5642
ATx2931/RTx2940,ATx2931,RTx2940,19TA,6923.2663
ATx2934/R05386,ATx2934,R05386,19TA,5285.0319
ATx2934/R11208,ATx2934,R11208,19TA,7164.9215
ATx2934/RTx2935,ATx2934,RTx2935,19TA,6640.8121
ATx3408/R05330,ATx3408,R05330,19TA,7940.1014
ATx3408/RTx2935,ATx3408,RTx2935,19TA,6992.3106
ATx644/R05330,ATx644,R05330,19TA,5523.5488
ATx644/RTx2935,ATx644,RTx2935,19TA,5482.7499
A01021/R01302,A01021,R01302,20CS,6869.633
A01021/R02107,A01021,R02107,20CS,7589.169
A01021/R05425,A01021,R05425,20CS,10019.79
A01021/R07178,A01021,R07178,20CS,7987.317
A01021/R11158,A01021,R11158,20CS,8681.218
A01021/R12145,A01021,R12145,20CS,7337.955
A01021/RTx2917,A01021,RTx2917,20CS,6958.202
A01021/RTx2935,A01021,RTx2935,20CS,8472.488
A01021/RTx2943,A01021,RTx2943,20CS,8039.726
A01046/R04104,A01046,R04104,20CS,6615.222
A01046/R05386,A01046,R05386,20CS,7678.83
A01046/R05512,A01046,R05512,20CS,6894.64
A01046/R11208,A01046,R11208,20CS,8257.263
A01046/R12156,A01046,R12156,20CS,8555.798
A01046/RTx2914,A01046,RTx2914,20CS,7684.176
A01046/RTx2935,A01046,RTx2935,20CS,8496.565
A01362/R04060,A01362,R04060,20CS,7668.829
A01362/R05330,A01362,R05330,20CS,7772.199
A01362/R05512,A01362,R05512,20CS,6647.715
A01362/R07178,A01362,R07178,20CS,7395.56
A01362/R08304,A01362,R08304,20CS,7442.258
A01362/R12145,A01362,R12145,20CS,7902.038
A01362/RTx2912,A01362,RTx2912,20CS,6122.545
A01362/RTx2914,A01362,RTx2914,20CS,7536.248
A01362/RTx2919,A01362,RTx2919,20CS,7977.49
A01362/RTx2937,A01362,RTx2937,20CS,6711.236
A01362/RTx2943,A01362,RTx2943,20CS,7830.613
A03017/R04060,A03017,R04060,20CS,7510.13
A03017/R04104,A03017,R04104,20CS,9018.315
A03017/RTx2918,A03017,RTx2918,20CS,7581.622
A03017/RTx2920,A03017,RTx2920,20CS,6418.981
A03032/R04060,A03032,R04060,20CS,7515.835
A03032/R08297,A03032,R08297,20CS,6742.64
A03032/RTx2913,A03032,RTx2913,20CS,8293.691
A03032/RTx2918,A03032,RTx2918,20CS,7068.826
A03032/RTx2942,A03032,RTx2942,20CS,6310.401
A03032/RTx2943,A03032,RTx2943,20CS,8089.161
A03040/R03248,A03040,R03248,20CS,8232.98
A03040/R04104,A03040,R04104,20CS,8751.929
A03040/R05393,A03040,R05393,20CS,6958.373
A03040/R07178,A03040,R07178,20CS,7468.997
A03040/R08306,A03040,R08306,20CS,8356.394
A03040/R12071,A03040,R12071,20CS,7070.489
A03040/R12154,A03040,R12154,20CS,7888.071
A03040/RTx2913,A03040,RTx2913,20CS,8009.943
A03040/RTx2917,A03040,RTx2917,20CS,8243.576
A03040/RTx2940,A03040,RTx2940,20CS,7608.551
A03040/RTx2942,A03040,RTx2942,20CS,7755.18
A03043/R01302,A03043,R01302,20CS,7623.444
A03043/R04104,A03043,R04104,20CS,6800.443
A03043/R05330,A03043,R05330,20CS,7938.186
A03043/R05386,A03043,R05386,20CS,7416.143
A03043/R05425,A03043,R05425,20CS,6485.78
A03043/R08297,A03043,R08297,20CS,5985.264
A03043/R08304,A03043,R08304,20CS,5948.787
A03043/R12148,A03043,R12148,20CS,7552.115
A03043/RTx2913,A03043,RTx2913,20CS,7748.468
A03043/RTx2920,A03043,RTx2920,20CS,5893.796
A03043/RTx2940,A03043,RTx2940,20CS,5930.71
A03054/R01302,A03054,R01302,20CS,5871.326
A03054/R05405,A03054,R05405,20CS,7504.051
A03054/R07161,A03054,R07161,20CS,6769.834
A03054/R12156,A03054,R12156,20CS,6997.211
A03054/RTx2918,A03054,RTx2918,20CS,6698.413
A03054/RTx2936,A03054,RTx2936,20CS,6068.031
A03054/RTx2940,A03054,RTx2940,20CS,5730.486
A03054/RTx2941,A03054,RTx2941,20CS,7412.235
A03055/R04104,A03055,R04104,20CS,6963.834
A03055/R05330,A03055,R05330,20CS,7608.9
A03055/R07161,A03055,R07161,20CS,8542.155
A03055/R08297,A03055,R08297,20CS,7745.524
A03055/R12148,A03055,R12148,20CS,6084.047
A03055/RTx2918,A03055,RTx2918,20CS,7214.26
A03055/RTx2936,A03055,RTx2936,20CS,7402.025
A03055/RTx2942,A03055,RTx2942,20CS,6544.564
A03055/RTx2943,A03055,RTx2943,20CS,7690.502
A03055/RTx2944,A03055,RTx2944,20CS,6555.454
A03089/R04104,A03089,R04104,20CS,7817.759
A03089/R05393,A03089,R05393,20CS,6698.081
A03089/R08224,A03089,R08224,20CS,8422.953
A03089/R12157,A03089,R12157,20CS,6389.755
A03089/RTx2914,A03089,RTx2914,20CS,7274.512
A03089/RTx2917,A03089,RTx2917,20CS,7078.118
A03093/R02107,A03093,R02107,20CS,7529.107
A03093/R05386,A03093,R05386,20CS,7937.308
A03093/R05405,A03093,R05405,20CS,9220.793
A03093/R07178,A03093,R07178,20CS,8193.618
A03093/R08297,A03093,R08297,20CS,7831.803
A03093/R12148,A03093,R12148,20CS,7817.321
A03093/RTx2913,A03093,RTx2913,20CS,7281.452
A03093/RTx2917,A03093,RTx2917,20CS,6438.899
A03093/RTx2920,A03093,RTx2920,20CS,6831.536
A03093/RTx2940,A03093,RTx2940,20CS,7046.431
A03093/RTx2944,A03093,RTx2944,20CS,7238.186
A03121/R02107,A03121,R02107,20CS,7148.901
A03121/R05330,A03121,R05330,20CS,7074.221
A03121/R05425,A03121,R05425,20CS,7186.412
A03121/R07178,A03121,R07178,20CS,7367.552
A03121/R08224,A03121,R08224,20CS,6901.255
A03121/R08303,A03121,R08303,20CS,5303.591
A03121/R12157,A03121,R12157,20CS,7391.126
A03121/RTx2913,A03121,RTx2913,20CS,5727.06
A03121/RTx2919,A03121,RTx2919,20CS,6157.386
A03121/RTx2935,A03121,RTx2935,20CS,5791.743
A03121/RTx2944,A03121,RTx2944,20CS,6270.848
A05071/R02107,A05071,R02107,20CS,7504.069
A05071/R04060,A05071,R04060,20CS,8289.985
A05071/R05330,A05071,R05330,20CS,6630.491
A05071/R05405,A05071,R05405,20CS,7523.965
A05071/R05425,A05071,R05425,20CS,8273.789
A05071/R08297,A05071,R08297,20CS,8348.422
A05071/R11158,A05071,R11158,20CS,8259.234
A05071/R12154,A05071,R12154,20CS,7919.851
A05071/RTx2916,A05071,RTx2916,20CS,7121.36
A05071/RTx2918,A05071,RTx2918,20CS,7950.661
A05071/RTx2936,A05071,RTx2936,20CS,7850.928
A05071/RTx2942,A05071,RTx2942,20CS,7727.27
A05210/R03248,A05210,R03248,20CS,7434.439
A05210/R05330,A05210,R05330,20CS,7715.866
A05210/R05405,A05210,R05405,20CS,7970.269
A05210/R05512,A05210,R05512,20CS,7808.066
A05210/R08224,A05210,R08224,20CS,7474.786
A05210/R12145,A05210,R12145,20CS,7795.506
A05210/R12154,A05210,R12154,20CS,8681.542
A05210/R12157,A05210,R12157,20CS,6379.361
A05210/RTx2937,A05210,RTx2937,20CS,7038.677
A05210/RTx2938,A05210,RTx2938,20CS,7457.344
A05210/RTx2943,A05210,RTx2943,20CS,8141.614
A05269/R01302,A05269,R01302,20CS,6660.269
A05269/R05330,A05269,R05330,20CS,8342.387
A05269/R07161,A05269,R07161,20CS,7401.492
A05269/R08303,A05269,R08303,20CS,9007.923
A05269/R08306,A05269,R08306,20CS,8575.277
A05269/R11208,A05269,R11208,20CS,7711.519
A05269/R12156,A05269,R12156,20CS,7565.379
A05269/RTx2919,A05269,RTx2919,20CS,8074.833
A05269/RTx2936,A05269,RTx2936,20CS,7717.715
A05269/RTx2943,A05269,RTx2943,20CS,8707.618
A05269/RTx2944,A05269,RTx2944,20CS,7951.635
A06035/R03248,A06035,R03248,20CS,6777.101
A06035/R05330,A06035,R05330,20CS,7435.869
A06035/R12154,A06035,R12154,20CS,7461.477
A06035/RTx2913,A06035,RTx2913,20CS,6797.933
A06035/RTx2917,A06035,RTx2917,20CS,6503.403
A06035/RTx2920,A06035,RTx2920,20CS,7234.656
A06035/RTx2936,A06035,RTx2936,20CS,7838.61
A06035/RTx2943,A06035,RTx2943,20CS,7320.631
A06036/R04104,A06036,R04104,20CS,8261.899
A06036/R08306,A06036,R08306,20CS,8307.905
A06036/R11158,A06036,R11158,20CS,9355.571
A06036/R12156,A06036,R12156,20CS,8796.1
A06036/RTx2919,A06036,RTx2919,20CS,8560.665
A06036/RTx2940,A06036,RTx2940,20CS,7412.131
A07118/R07161,A07118,R07161,20CS,6895.85
A07118/R08224,A07118,R08224,20CS,8479.852
A07118/R08304,A07118,R08304,20CS,9189.604
A07118/R12145,A07118,R12145,20CS,7315.187
A07118/R12148,A07118,R12148,20CS,7618.295
A07118/R12157,A07118,R12157,20CS,6610.461
A07118/RTx2919,A07118,RTx2919,20CS,8375.171
A07118/RTx2944,A07118,RTx2944,20CS,7131.102
A07124/R01302,A07124,R01302,20CS,7427.759
A07124/R04060,A07124,R04060,20CS,6573.89
A07124/R05330,A07124,R05330,20CS,8719.695
A07124/R05425,A07124,R05425,20CS,8230.042
A07124/R07178,A07124,R07178,20CS,8020.963
A07124/R11158,A07124,R11158,20CS,8583.109
A07124/R11208,A07124,R11208,20CS,7519.025
A07124/RTx2917,A07124,RTx2917,20CS,6917.555
A07124/RTx2919,A07124,RTx2919,20CS,7878.563
A07124/RTx2935,A07124,RTx2935,20CS,7109.041
A07124/RTx2943,A07124,RTx2943,20CS,7857.769
A08068/R03248,A08068,R03248,20CS,8137.103
A08068/R07161,A08068,R07161,20CS,8259.263
A08068/R11158,A08068,R11158,20CS,7467.885
A08068/R12156,A08068,R12156,20CS,8032.313
A08068/RTx2919,A08068,RTx2919,20CS,7810.525
A08068/RTx2941,A08068,RTx2941,20CS,7608.242
A08134/R02107,A08134,R02107,20CS,7701.199
A08134/R04060,A08134,R04060,20CS,7779.572
A08134/R05405,A08134,R05405,20CS,8502.503
A08134/R07178,A08134,R07178,20CS,8123.461
A08134/R08297,A08134,R08297,20CS,6338.276
A08134/R11158,A08134,R11158,20CS,8714.1
A08134/R12148,A08134,R12148,20CS,8094.872
A08134/RTx2918,A08134,RTx2918,20CS,7788.816
A08134/RTx2936,A08134,RTx2936,20CS,8195.096
A08134/RTx2940,A08134,RTx2940,20CS,7195.241
A08134/RTx2943,A08134,RTx2943,20CS,8198.052
A08140/R04060,A08140,R04060,20CS,8352.835
A08140/R04104,A08140,R04104,20CS,8073.727
A08140/R05386,A08140,R05386,20CS,8503.294
A08140/R07178,A08140,R07178,20CS,7440.693
A08140/R08303,A08140,R08303,20CS,8681.518
A08140/R12148,A08140,R12148,20CS,8225.522
A08140/R12156,A08140,R12156,20CS,8448.937
A08140/RTx2942,A08140,RTx2942,20CS,6768.839
A08158/R01302,A08158,R01302,20CS,8529.958
A08158/R03248,A08158,R03248,20CS,8548.484
A08158/R05330,A08158,R05330,20CS,8302.812
A08158/R07178,A08158,R07178,20CS,8826.485
A08158/R08224,A08158,R08224,20CS,7044.026
A08158/R12071,A08158,R12071,20CS,8046.081
A08158/R12145,A08158,R12145,20CS,7786.655
A08158/R12154,A08158,R12154,20CS,7412.135
A08158/RTx2912,A08158,RTx2912,20CS,7832.755
A08158/RTx2914,A08158,RTx2914,20CS,8425.934
A08158/RTx2917,A08158,RTx2917,20CS,7992.302
A08158/RTx2939,A08158,RTx2939,20CS,8425.55
A11076/R04060,A11076,R04060,20CS,8664.012
A11076/R07178,A11076,R07178,20CS,7602.432
A11076/R08297,A11076,R08297,20CS,8460.275
A11076/R12148,A11076,R12148,20CS,6934.177
A11076/R12154,A11076,R12154,20CS,8193.016
A11076/RTx2918,A11076,RTx2918,20CS,7636.189
A11076/RTx2938,A11076,RTx2938,20CS,7384.202
A11076/RTx2940,A11076,RTx2940,20CS,7038.465
A11085/R02107,A11085,R02107,20CS,7289.408
A11085/R03248,A11085,R03248,20CS,7239.422
A11085/R04104,A11085,R04104,20CS,7689.969
A11085/R07178,A11085,R07178,20CS,7974.313
A11085/R12148,A11085,R12148,20CS,7798.409
A11085/RTx2942,A11085,RTx2942,20CS,7554.592
A11085/RTx2944,A11085,RTx2944,20CS,6086.202
AHF14/R07161,AHF14,R07161,20CS,7673.092
AHF14/RTx2943,AHF14,RTx2943,20CS,6738.838
AKS116/R02107,AKS116,R02107,20CS,6700.059
AKS116/R08303,AKS116,R08303,20CS,6872.137
AKS116/RTx2917,AKS116,RTx2917,20CS,6732.361
AKS116/RTx2920,AKS116,RTx2920,20CS,6306.776
AKS116/RTx2936,AKS116,RTx2936,20CS,6190.004
AKS116/RTx2940,AKS116,RTx2940,20CS,6559.416
AKS116/RTx2942,AKS116,RTx2942,20CS,7778.231
AKS116/RTx2944,AKS116,RTx2944,20CS,6591.764
AKS117/R01302,AKS117,R01302,20CS,6767.742
AKS117/R12148,AKS117,R12148,20CS,6264.15
AKS117/RTx2914,AKS117,RTx2914,20CS,7936.469
AKS117/RTx2942,AKS117,RTx2942,20CS,7322.034
AKS118/R08303,AKS118,R08303,20CS,7906.213
AKS118/R12156,AKS118,R12156,20CS,7716.549
AKS118/RTx2912,AKS118,RTx2912,20CS,7705.874
AKS118/RTx2916,AKS118,RTx2916,20CS,7976.196
AKS118/RTx2918,AKS118,RTx2918,20CS,7392.55
AKS118/RTx2935,AKS118,RTx2935,20CS,8955.054
AKS118/RTx2943,AKS118,RTx2943,20CS,8176.805
AKS119/R01302,AKS119,R01302,20CS,6250.323
AKS119/R05386,AKS119,R05386,20CS,7304.279
AKS119/R05393,AKS119,R05393,20CS,5318.329
AKS119/R05512,AKS119,R05512,20CS,5498.077
AKS119/R08304,AKS119,R08304,20CS,7462.411
AKS119/RTx2914,AKS119,RTx2914,20CS,7032.68
AKS119/RTx2918,AKS119,RTx2918,20CS,7407.472
AKS119/RTx2919,AKS119,RTx2919,20CS,8550.094
AKS120/R04060,AKS120,R04060,20CS,8402.246
AKS120/R05425,AKS120,R05425,20CS,7261.965
AKS120/R07161,AKS120,R07161,20CS,8106.219
AKS120/R08303,AKS120,R08303,20CS,7065.577
AKS120/R08306,AKS120,R08306,20CS,8141.544
AKS120/R12071,AKS120,R12071,20CS,7326.555
AKS120/R12148,AKS120,R12148,20CS,7508.591
AKS120/RTx2918,AKS120,RTx2918,20CS,7139.676
AKS120/RTx2935,AKS120,RTx2935,20CS,8423.751
AKS120/RTx2942,AKS120,RTx2942,20CS,7051.226
AKS120/RTx2944,AKS120,RTx2944,20CS,7734.999
AN263/R08224,AN263,R08224,20CS,6811.742
AN263/R11208,AN263,R11208,20CS,7222.112
AN263/R12148,AN263,R12148,20CS,7707.172
AN263/RTx2935,AN263,RTx2935,20CS,6454.643
AN263/RTx2936,AN263,RTx2936,20CS,6670.266
AN263/RTx2938,AN263,RTx2938,20CS,6231.938
AN268/R11158,AN268,R11158,20CS,6512.301
AN268/R12148,AN268,R12148,20CS,6126.061
AN268/R12154,AN268,R12154,20CS,5420.833
AN290/R02107,AN290,R02107,20CS,7432.976
AN290/R03248,AN290,R03248,20CS,7428.025
AN290/R05386,AN290,R05386,20CS,7447.009
AN290/R07161,AN290,R07161,20CS,8535.003
AN290/R12154,AN290,R12154,20CS,7651.183
AN290/RTx2917,AN290,RTx2917,20CS,6217.481
AN290/RTx2920,AN290,RTx2920,20CS,7768.042
AN290/RTx2942,AN290,RTx2942,20CS,7611.012
AN290/RTx2943,AN290,RTx2943,20CS,7687.106
ATx2921/R01302,ATx2921,R01302,20CS,7744.943
ATx2921/R05330,ATx2921,R05330,20CS,8199.74
ATx2921/R05405,ATx2921,R05405,20CS,9114.314
ATx2921/R07178,ATx2921,R07178,20CS,7608.431
ATx2921/R12145,ATx2921,R12145,20CS,7079.492
ATx2921/R12157,ATx2921,R12157,20CS,7392.17
ATx2921/RTx2914,ATx2921,RTx2914,20CS,8112.616
ATx2921/RTx2918,ATx2921,RTx2918,20CS,8269.112
ATx2923/R03248,ATx2923,R03248,20CS,6300.866
ATx2923/R04104,ATx2923,R04104,20CS,7622.872
ATx2923/R05330,ATx2923,R05330,20CS,8447.756
ATx2923/R05405,ATx2923,R05405,20CS,9847.208
ATx2923/R05425,ATx2923,R05425,20CS,7753.614
ATx2923/R08297,ATx2923,R08297,20CS,8218.477
ATx2923/R11158,ATx2923,R11158,20CS,8900.58
ATx2923/R11208,ATx2923,R11208,20CS,6792.244
ATx2923/R12145,ATx2923,R12145,20CS,8149.828
ATx2923/RTx2913,ATx2923,RTx2913,20CS,7096.752
ATx2923/RTx2917,ATx2923,RTx2917,20CS,6542.14
ATx2923/RTx2936,ATx2923,RTx2936,20CS,7575.508
ATx2924/R04060,ATx2924,R04060,20CS,8083.859
ATx2924/R05386,ATx2924,R05386,20CS,8391.064
ATx2924/R05393,ATx2924,R05393,20CS,6424.349
ATx2924/R05512,ATx2924,R05512,20CS,8326.372
ATx2924/R08224,ATx2924,R08224,20CS,9471.97
ATx2924/R11158,ATx2924,R11158,20CS,9622.932
ATx2924/R12145,ATx2924,R12145,20CS,7744.805
ATx2924/RTx2918,ATx2924,RTx2918,20CS,7895.988
ATx2924/RTx2920,ATx2924,RTx2920,20CS,7811.181
ATx2924/RTx2936,ATx2924,RTx2936,20CS,7819.25
ATx2924/RTx2940,ATx2924,RTx2940,20CS,6626.631
ATx2924/RTx2941,ATx2924,RTx2941,20CS,9533.228
ATx2926/R01302,ATx2926,R01302,20CS,7684.562
ATx2926/R05393,ATx2926,R05393,20CS,6658.282
ATx2926/R05405,ATx2926,R05405,20CS,8939.935
ATx2926/R07161,ATx2926,R07161,20CS,8823.342
ATx2926/R08297,ATx2926,R08297,20CS,7228.789
ATx2926/R08304,ATx2926,R08304,20CS,8620.552
ATx2926/R12154,ATx2926,R12154,20CS,8184.143
ATx2926/RTx2913,ATx2926,RTx2913,20CS,8541.688
ATx2926/RTx2917,ATx2926,RTx2917,20CS,6685.647
ATx2926/RTx2919,ATx2926,RTx2919,20CS,9135.055
ATx2926/RTx2944,ATx2926,RTx2944,20CS,6722.677
ATx2927/R12157,ATx2927,R12157,20CS,6812.394
ATx2927/RTx2936,ATx2927,RTx2936,20CS,5752.109
ATx2927/RTx2937,ATx2927,RTx2937,20CS,7295.635
ATx2930/R01302,ATx2930,R01302,20CS,7482.028
ATx2930/R02107,ATx2930,R02107,20CS,7091.001
ATx2930/R03248,ATx2930,R03248,20CS,8190.261
ATx2930/R05393,ATx2930,R05393,20CS,6938.982
ATx2930/R05425,ATx2930,R05425,20CS,8435.936
ATx2930/R07178,ATx2930,R07178,20CS,7318.534
ATx2930/R08303,ATx2930,R08303,20CS,7080.642
ATx2930/R11158,ATx2930,R11158,20CS,8506.558
ATx2930/R12154,ATx2930,R12154,20CS,7397.815
ATx2930/RTx2920,ATx2930,RTx2920,20CS,7014.193
ATx2930/RTx2940,ATx2930,RTx2940,20CS,6993.872
ATx2930/RTx2942,ATx2930,RTx2942,20CS,7929.263
ATx2931/R01302,ATx2931,R01302,20CS,8666.21
ATx2931/R05405,ATx2931,R05405,20CS,6899.918
ATx2931/R07161,ATx2931,R07161,20CS,7660.938
ATx2931/R08297,ATx2931,R08297,20CS,7764.975
ATx2931/R08304,ATx2931,R08304,20CS,8032.776
ATx2931/R08306,ATx2931,R08306,20CS,7722.116
ATx2931/R11208,ATx2931,R11208,20CS,6808.415
ATx2931/RTx2936,ATx2931,RTx2936,20CS,8320.067
ATx2931/RTx2940,ATx2931,RTx2940,20CS,7941.826
ATx2931/RTx2943,ATx2931,RTx2943,20CS,9038.893
ATx2934/R05386,ATx2934,R05386,20CS,7337.843
ATx2934/R08297,ATx2934,R08297,20CS,7702.898
ATx2934/R11208,ATx2934,R11208,20CS,7449.331
ATx2934/R12157,ATx2934,R12157,20CS,8336.946
ATx2934/RTx2935,ATx2934,RTx2935,20CS,7627.232
ATx2934/RTx2941,ATx2934,RTx2941,20CS,8578.29
ATx3408/R05330,ATx3408,R05330,20CS,7586.566
ATx3408/R12145,ATx3408,R12145,20CS,8064.514
ATx3408/RTx2935,ATx3408,RTx2935,20CS,7952.287
ATx3409/R08224,ATx3409,R08224,20CS,6071.05
ATx644/R05330,ATx644,R05330,20CS,5788.56
ATx644/R08224,ATx644,R08224,20CS,7665.094
ATx644/RTx2935,ATx644,RTx2935,20CS,6823.69
ATx644/RTx2936,ATx644,RTx2936,20CS,6351.819
A01021/R01302,A01021,R01302,20LY,4097.0402
A01021/R05425,A01021,R05425,20LY,4684.305
A01021/R11158,A01021,R11158,20LY,5244.8703
A01021/RTx2917,A01021,RTx2917,20LY,4380.8839
A01021/RTx2943,A01021,RTx2943,20LY,4205.2249
A01046/R04104,A01046,R04104,20LY,4423.9676
A01046/R05512,A01046,R05512,20LY,3658.0556
A01046/R12156,A01046,R12156,20LY,4348.7819
A01046/RTx2935,A01046,RTx2935,20LY,4632.8383
A01362/R05330,A01362,R05330,20LY,5015.4944
A01362/R07178,A01362,R07178,20LY,4357.721
A01362/R12145,A01362,R12145,20LY,4691.8961
A01362/RTx2914,A01362,RTx2914,20LY,4609.8779
A01362/RTx2937,A01362,RTx2937,20LY,4218.0109
A03017/R04060,A03017,R04060,20LY,5718.7811
A03017/RTx2920,A03017,RTx2920,20LY,4454.4345
A03032/R08297,A03032,R08297,20LY,4746.2435
A03032/RTx2918,A03032,RTx2918,20LY,4380.1406
A03032/RTx2943,A03032,RTx2943,20LY,4088.1395
A03040/R03248,A03040,R03248,20LY,4662.626
A03040/R07178,A03040,R07178,20LY,6224.9837
A03040/RTx2913,A03040,RTx2913,20LY,5674.6979
A03040/RTx2940,A03040,RTx2940,20LY,4415.0823
A03043/R01302,A03043,R01302,20LY,5339.7334
A03043/R05330,A03043,R05330,20LY,3561.4625
A03043/R05425,A03043,R05425,20LY,3093.6794
A03043/R08304,A03043,R08304,20LY,3678.6043
A03043/RTx2913,A03043,RTx2913,20LY,4467.7202
A03043/RTx2940,A03043,RTx2940,20LY,3540.8394
A03054/R01302,A03054,R01302,20LY,4169.6323
A03054/R07161,A03054,R07161,20LY,5469.0308
A03054/RTx2918,A03054,RTx2918,20LY,4942.7716
A03054/RTx2940,A03054,RTx2940,20LY,3779.8746
A03055/R04104,A03055,R04104,20LY,4057.1472
A03055/R07161,A03055,R07161,20LY,4073.434
A03055/R12148,A03055,R12148,20LY,3152.0299
A03055/RTx2936,A03055,RTx2936,20LY,5104.0043
A03055/RTx2943,A03055,RTx2943,20LY,4503.4512
A03089/R04104,A03089,R04104,20LY,4517.88
A03089/R08224,A03089,R08224,20LY,3350.9747
A03089/RTx2914,A03089,RTx2914,20LY,4087.1964
A03093/R05386,A03093,R05386,20LY,4841.4039
A03093/R07178,A03093,R07178,20LY,4823.8409
A03093/R12148,A03093,R12148,20LY,4640.6293
A03093/RTx2917,A03093,RTx2917,20LY,3762.086
A03093/RTx2940,A03093,RTx2940,20LY,4582.8426
A03121/R02107,A03121,R02107,20LY,3974.0448
A03121/R05425,A03121,R05425,20LY,3481.0178
A03121/R08224,A03121,R08224,20LY,4210.8324
A03121/R12157,A03121,R12157,20LY,4100.1105
A03121/RTx2919,A03121,RTx2919,20LY,4128.5092
A03121/RTx2944,A03121,RTx2944,20LY,4321.562
A05071/R04060,A05071,R04060,20LY,3781.1483
A05071/R05405,A05071,R05405,20LY,4770.0701
A05071/R08297,A05071,R08297,20LY,4067.8214
A05071/R12154,A05071,R12154,20LY,4022.8873
A05071/RTx2916,A05071,RTx2916,20LY,4833.5079
A05071/RTx2918,A05071,RTx2918,20LY,4406.7326
A05071/RTx2942,A05071,RTx2942,20LY,4885.9869
A05210/R05330,A05210,R05330,20LY,5024.4438
A05210/R05512,A05210,R05512,20LY,3678.5531
A05210/R12145,A05210,R12145,20LY,4935.224
A05210/R12157,A05210,R12157,20LY,4911.3769
A05210/RTx2938,A05210,RTx2938,20LY,3893.572
A05269/R01302,A05269,R01302,20LY,5198.1986
A05269/R07161,A05269,R07161,20LY,5131.2985
A05269/R08306,A05269,R08306,20LY,5267.987
A05269/R12156,A05269,R12156,20LY,5316.9524
A05269/RTx2936,A05269,RTx2936,20LY,5180.1024
A05269/RTx2944,A05269,RTx2944,20LY,5570.9263
A06035/R05330,A06035,R05330,20LY,4087.4065
A06035/RTx2913,A06035,RTx2913,20LY,4666.9726
A06035/RTx2920,A06035,RTx2920,20LY,5441.7213
A06035/RTx2943,A06035,RTx2943,20LY,5233.2222
A06036/R04104,A06036,R04104,20LY,5116.6801
A06036/R11158,A06036,R11158,20LY,5351.6583
A06036/RTx2919,A06036,RTx2919,20LY,4706.4274
A07118/R07161,A07118,R07161,20LY,3714.0303
A07118/R08304,A07118,R08304,20LY,6179.0911
A07118/R12148,A07118,R12148,20LY,4974.2816
A07118/RTx2919,A07118,RTx2919,20LY,5209.2444
A07124/R01302,A07124,R01302,20LY,5032.7013
A07124/R05330,A07124,R05330,20LY,3500.3749
A07124/R07178,A07124,R07178,20LY,5008.7901
A07124/R11208,A07124,R11208,20LY,5741.1341
A07124/RTx2919,A07124,RTx2919,20LY,5336.8195
