"env","cor"
"19CS",0.562811040097285
"19TA",0.497427971917936
"20CS",0.759637630813275
"20LY",0.745000142095454
"19CS",0.627724015998008
"19TA",0.567318753944798
"20CS",0.802934799118273
"20LY",0.675127281785877
"19CS",0.580254765348108
"19TA",0.609525065234306
"20CS",0.71777535487187
"20LY",0.706683609448366
"19CS",0.62473270099625
"19TA",0.39326586891161
"20CS",0.693795347687961
"20LY",0.758198353087853
"19CS",0.511464145164295
"19TA",0.414409590777124
"20CS",0.732192484307913
"20LY",0.719855558733775
