"env","cor"
"19CS",0.86712367561383
"19TA",0.803279967580662
"20CS",0.735052239236423
"20LY",0.837147566647927
"19CS",0.875218741254193
"19TA",0.886543276698129
"20CS",0.807922396818731
"20LY",0.869983821741007
"19CS",0.890182510464043
"19TA",0.788051924148061
"20CS",0.78666177435688
"20LY",0.87381841475843
"19CS",0.905073226519471
"19TA",0.819197445132938
"20CS",0.801843777448059
"20LY",0.829203709127385
"19CS",0.900332791479713
"19TA",0.773266205823604
"20CS",0.858975846690677
"20LY",0.850531771431766
