"env","cor"
"19CS",0.607416581784397
"19TA",0.583497392127197
"20CS",0.636882859462507
"20LY",0.459414476543498
"19CS",0.643111424030383
"19TA",0.684241562180063
"20CS",0.663751251637511
"20LY",0.40196212888511
"19CS",0.651643284132214
"19TA",0.652110802614887
"20CS",0.699985227534777
"20LY",0.56282097577286
"19CS",0.651093684542977
"19TA",0.634416805792493
"20CS",0.645613743032066
"20LY",0.417276976832976
"19CS",0.62579295414062
"19TA",0.754363718630988
"20CS",0.69430787072587
"20LY",0.335499202354934
