"env","cor"
"19CS",0.309551274384603
"19TA",0.396399706227699
"20CS",0.32752786805272
"20LY",0.414862172446707
"19CS",0.404014182435196
"19TA",0.417253583882448
"20CS",0.462074388421216
"20LY",0.27001002678397
"19CS",0.33942384305087
"19TA",0.320790950035222
"20CS",0.569102448532342
"20LY",0.310237915919144
"19CS",0.149310013308043
"19TA",0.571470630325662
"20CS",0.378356571031277
"20LY",0.248033861518654
"19CS",0.299201136602751
"19TA",0.251505261467656
"20CS",0.456668641465444
"20LY",0.184792952936721
