"env","cor"
"19CS",0.53412305144788
"19TA",0.342916768293236
"20CS",0.510100865039267
"20LY",0.621445983319784
"19CS",0.47578355749947
"19TA",0.466371060408114
"20CS",0.596569847954669
"20LY",0.600173097608252
"19CS",0.437854422912966
"19TA",0.381491942916015
"20CS",0.539154871962131
"20LY",0.18846174147303
"19CS",0.403303302003595
"19TA",0.441593951173905
"20CS",0.533253494777642
"20LY",0.170445056664698
"19CS",0.594618510324656
"19TA",0.473505853082083
"20CS",0.51806347604818
"20LY",0.453683907844851
