"env","cor"
"19CS",0.585587577546945
"19TA",0.548378230493339
"20CS",0.624055979038984
"20LY",0.597576994896295
"19CS",0.655656484128956
"19TA",0.40182143781428
"20CS",0.685898695721439
"20LY",0.470939923769253
"19CS",0.600598780596048
"19TA",0.681246419852321
"20CS",0.720591371018666
"20LY",0.696644062086685
"19CS",0.570828547582232
"19TA",0.489831634628841
"20CS",0.695556022218683
"20LY",0.546235860165871
"19CS",0.689239765958918
"19TA",0.49047885057803
"20CS",0.706659141624697
"20LY",0.613652755933573
