"env","cor"
"19CS",0.641418209244751
"19TA",0.506966019544181
"20CS",0.592662757508575
"20LY",0.616588803816516
"19CS",0.521034662678878
"19TA",0.521442673519235
"20CS",0.624582160997764
"20LY",0.458905458981355
"19CS",0.454527194540118
"19TA",0.580831177503386
"20CS",0.602109389573065
"20LY",0.244316127729931
"19CS",0.467177494058414
"19TA",0.597290335187701
"20CS",0.683510019512529
"20LY",0.0292579991188158
"19CS",0.634149877925764
"19TA",0.541923053202416
"20CS",0.637951557111382
"20LY",0.434644310110568
