"env","cor"
"19CS",0.92163309907379
"19TA",0.889343540793857
"20CS",0.879790121089556
"20LY",0.840153532843051
"19CS",0.949617465493056
"19TA",0.892991153088389
"20CS",0.902593410072249
"20LY",0.706693689126051
"19CS",0.932516842968889
"19TA",0.873458102229833
"20CS",0.864399169623335
"20LY",0.901389207284445
"19CS",0.919876293525934
"19TA",0.862945054650347
"20CS",0.880170108699675
"20LY",0.874829022105513
"19CS",0.92834882964406
"19TA",0.877411339448937
"20CS",0.87829972933051
"20LY",0.837741455766351
